t,x,y,theta_deg,idx,target_x,target_y,v,w,danger,stop_emergency,ps0_raw,ps1_raw,ps2_raw,ps3_raw,ps4_raw,ps5_raw,ps6_raw,ps7_raw,ps0_kf,ps1_kf,ps2_kf,ps3_kf,ps4_kf,ps5_kf,ps6_kf,ps7_kf
10.504,-0.0614053312598528,-0.7781164930400855,64.57461523864234,13,-0.02499999999999991,-0.625,0.08089811936629572,0.4206571729807971,0,0,70,67,65,67,61,68,65,65,66.5,68.6,67.4,66.6,67.2,66.9,67.5,67.4
10.512,-0.06115719546249454,-0.7775929933982811,64.70402328521283,13,-0.02499999999999991,-0.625,0.08106901906310279,0.41767441058085364,0,0,72,65,65,65,69,67,67,65,67.3,68.2,67.1,66.5,67.5,66.9,67.5,67.2
10.52,-0.06085536427348557,-0.7769524771547388,64.83343133178319,13,-0.02499999999999991,-0.625,0.08122066326641077,0.41502771994156573,0,0,63,66,62,68,65,64,70,64,66.8,68.0,66.5,66.8,67.3,66.6,67.9,66.9
10.528,-0.06058294658315125,-0.7763692633929045,65.09224742492405,13,-0.02499999999999991,-0.625,0.08164161039176893,0.4076808066272606,0,0,67,67,67,64,60,68,68,68,66.9,68.0,66.6,66.5,66.4,66.8,68.0,67.1
10.536,-0.0603131661523109,-0.7757848250222138,65.35106351806506,13,-0.02499999999999991,-0.625,0.08206387741749832,0.400310856705679,0,0,62,70,70,72,66,67,68,62,66.3,68.3,67.1,67.3,66.5,66.8,68.1,66.5
10.544,-0.06001858739453824,-0.7751409411193485,65.48047156463528,13,-0.02499999999999991,-0.625,0.0822186377370899,0.39760977957736715,0,0,63,66,69,68,63,72,70,69,66.0,68.1,67.5,67.5,66.2,67.5,68.4,66.9
10.552,-0.05977875888512728,-0.774613583996543,65.60987961120593,13,-0.02499999999999991,-0.625,0.08239257471815052,0.39457400656688035,0,0,69,63,64,62,67,57,71,63,66.4,67.6,67.2,66.8,66.4,66.1,68.8,66.5
10.56,-0.05948709167075011,-0.7739683759983305,65.73928765777613,13,-0.02499999999999991,-0.625,0.08254796841376548,0.39186187494155744,0,0,72,70,68,65,71,66,70,65,67.2,67.9,67.3,66.6,67.0,66.2,69.1,66.4
10.568,-0.059223928354454135,-0.7733809283334647,65.998103750917,13,-0.02499999999999991,-0.625,0.08297237137174937,0.38445464596953544,0,0,65,66,67,62,72,63,69,65,66.9,67.7,67.4,66.0,67.7,65.9,69.1,66.3
10.576,-0.058963421328526416,-0.7727922979065904,66.25691984405802,13,-0.02499999999999991,-0.625,0.0833981542009858,0.3770233337009028,0,0,69,64,63,66,65,66,64,66,67.2,67.3,66.9,66.1,67.4,66.0,68.5,66.4
10.584,-0.05867905888005616,-0.7721438373273721,66.38632789062838,13,-0.02499999999999991,-0.625,0.0835568359633944,0.3742538144840055,0,0,65,69,66,66,66,68,72,70,67.0,67.6,66.8,66.1,67.2,66.3,69.0,67.0
10.592,-0.05839616176643247,-0.7714947361426534,66.51573593719873,13,-0.02499999999999991,-0.625,0.08371578881480833,0.37147956387139924,0,0,70,61,73,72,65,67,67,67,67.5,66.8,67.7,66.9,67.0,66.4,68.9,67.0
10.6,-0.058165900582721565,-0.7709631319325722,66.64514398376923,13,-0.02499999999999991,-0.625,0.0838931924568023,0.3683832862135752,0,0,66,70,69,71,63,69,64,68,67.4,67.2,68.0,67.5,66.5,66.8,68.4,67.2
10.608,-0.05788593846070023,-0.7703127594737971,66.77455203033959,13,-0.02499999999999991,-0.625,0.0840528683921286,0.3655964154059297,0,0,68,64,63,66,64,60,68,63,67.5,66.9,67.4,67.4,66.2,65.9,68.4,66.6
10.616,-0.057633431982401194,-0.7697206529222229,67.03336812348046,13,-0.02499999999999991,-0.625,0.0844812221356772,0.35812023221776323,0,0,66,69,67,60,69,67,67,72,67.3,67.2,67.4,66.4,66.7,66.1,68.2,67.3
10.624,-0.05735788304021094,-0.7690683984432365,67.16277617005096,13,-0.02499999999999991,-0.625,0.08464277906174868,0.3553005319284148,0,0,68,67,71,65,61,66,64,69,67.5,67.2,67.9,66.4,66.0,66.1,67.7,67.7
10.632,-0.057109394316983204,-0.768474594566162,67.42159226319181,13,-0.02499999999999991,-0.625,0.08507286675758789,0.3477940855637045,0,0,68,64,65,70,72,61,66,65,67.6,66.9,67.6,66.9,66.9,65.5,67.5,67.4
10.64,-0.05683827120539213,-0.7678204880127159,67.55100030976232,13,-0.02499999999999991,-0.625,0.0852363578843055,0.3449406271046871,0,0,67,64,71,64,67,69,66,70,67.7,66.6,68.2,66.6,67.0,66.0,67.3,67.8
10.648,-0.056568626146845685,-0.7671657707704643,67.68040835633252,13,-0.02499999999999991,-0.625,0.08540017552881302,0.3420814698351693,0,0,73,68,66,72,68,68,74,66,68.4,66.9,67.9,67.4,67.2,66.3,68.3,67.7
10.656,-0.056325512144825854,-0.7665697462139048,67.93922444947339,13,-0.02499999999999991,-0.625,0.08583235055263473,0.3345385927245954,0,0,65,65,72,66,68,65,63,67,68.0,66.7,68.5,67.3,67.4,66.3,67.6,67.7
10.664,-0.056060309468389274,-0.7659132169568943,68.06863249604389,13,-0.02499999999999991,-0.625,0.08599817378513112,0.3316444313412332,0,0,65,69,70,66,62,68,68,67,67.7,67.1,68.8,67.2,66.7,66.6,67.7,67.7
10.672,-0.05579659030180161,-0.7652560903891203,68.1980405426144,13,-0.02499999999999991,-0.625,0.0861643512137507,0.32874408806932376,0,0,69,73,67,65,66,76,65,68,67.9,68.0,68.6,67.0,66.7,67.8,67.4,67.8
10.68,-0.0555575203866172,-0.7646584322379555,68.19804054261424,13,-0.02499999999999991,-0.625,0.08607992350892127,0.3302176294984993,0,0,67,69,66,68,69,73,74,66,67.8,68.2,68.3,67.2,67.0,68.5,68.3,67.7
10.688,-0.055295286075177426,-0.7640007117115891,68.32744858918474,13,-0.02499999999999991,-0.625,0.08624563398899307,0.3273254360161859,0,0,66,65,70,67,63,69,71,74,67.7,67.8,68.6,67.3,66.5,68.6,68.8,68.6
10.696,-0.05505891832712857,-0.7634019797367604,68.58626468232546,13,-0.02499999999999991,-0.625,0.08667956863641227,0.31975184768024034,0,0,69,65,60,70,67,70,67,62,67.9,67.5,67.5,67.7,66.7,68.9,68.6,67.7
10.704,-0.05480114657714589,-0.762742497477855,68.71567272889595,13,-0.02499999999999991,-0.625,0.0868473711760412,0.3168231408705071,0,0,63,67,65,69,68,71,69,67,67.3,67.5,67.3,68.0,66.9,69.3,68.7,67.7
10.712,-0.05454486498769264,-0.7620824346991686,68.84508077546646,13,-0.02499999999999991,-0.625,0.08701555659476749,0.3138877515598879,0,0,68,64,64,65,68,64,62,59,67.4,67.1,67.0,67.7,67.2,68.6,67.8,66.7
10.72,-0.05429007486612679,-0.7614217947678501,68.97448882203682,13,-0.02499999999999991,-0.625,0.08718413073991738,0.3109455776932877,0,0,67,67,69,72,67,68,62,66,67.5,67.2,67.3,68.4,67.3,68.6,67.1,66.6
10.728,-0.05403677751219802,-0.7607605810539931,69.10389686860718,13,-0.02499999999999991,-0.625,0.08735309957828187,0.30799651513055704,0,0,71,68,70,64,68,66,65,59,68.0,67.3,67.7,67.8,67.4,68.4,66.9,65.7
10.736,-0.0537849742180409,-0.7600987969306179,69.23330491517768,13,-0.02499999999999991,-0.625,0.08752246919917828,0.3050404575930603,0,0,67,68,64,67,62,73,66,63,67.9,67.5,67.2,67.8,66.8,69.1,66.9,65.4
10.744,-0.05355810167402163,-0.7594964029243643,69.49212100831855,13,-0.02499999999999991,-0.625,0.0879597927655382,0.2974077214635158,0,0,65,68,67,69,65,70,62,65,67.6,67.5,67.3,68.0,66.7,69.4,66.3,65.4
10.752,-0.05331078823573877,-0.7588329278395686,69.62152905488904,13,-0.02499999999999991,-0.625,0.0881313932905451,0.29441272730399426,0,0,66,71,62,68,70,63,62,70,67.5,68.0,66.7,68.2,67.2,68.6,65.9,66.1
10.76,-0.05306497394948496,-0.7581688958662619,69.75093710145926,13,-0.02499999999999991,-0.625,0.0883034281051053,0.29141015336186094,0,0,70,66,66,68,63,60,70,69,67.9,67.8,66.7,68.2,66.7,67.6,66.5,66.5
10.768,-0.05282066006922179,-0.7575043103918414,69.88034514802975,13,-0.02499999999999991,-0.625,0.08847590404759449,0.2883998802849441,0,0,66,66,71,70,68,71,71,67,67.7,67.6,67.3,68.5,67.0,68.1,67.1,66.7
10.776,-0.0525778478412569,-0.7568391748065276,70.00975319460025,13,-0.02499999999999991,-0.625,0.08864882810043354,0.28538178620701027,0,0,71,63,69,63,73,69,65,68,68.2,67.1,67.6,67.8,67.8,68.2,66.9,66.9
10.784,-0.052336538504237605,-0.7561734925033474,70.13916124117075,13,-0.02499999999999991,-0.625,0.08882220739389715,0.2823557466812887,0,0,72,66,62,71,65,60,63,61,68.8,67.0,66.9,68.2,67.5,67.1,66.4,66.3
10.792,-0.05209673328914459,-0.7555072668781166,70.26856928774096,13,-0.02499999999999991,-0.625,0.0889960492100406,0.27932163461193893,0,0,67,64,65,65,61,70,66,64,68.6,66.7,66.7,67.8,66.7,67.6,66.5,66.0
10.8,-0.051858433419285636,-0.7548405013294227,70.39797733431146,13,-0.02499999999999991,-0.625,0.08917036098675528,0.27627932018326673,0,0,61,67,61,66,74,64,69,67,67.7,66.8,66.0,67.7,67.7,67.3,66.9,66.2
10.808,-0.05162164011028937,-0.7541731992586073,70.52738538088197,13,-0.02499999999999991,-0.625,0.08934515032194884,0.27322867078676705,0,0,69,65,66,68,61,68,63,72,67.9,66.6,66.1,67.7,66.9,67.4,66.5,67.0
10.816,-0.051386354570099047,-0.7535053640697489,70.65679342745233,13,-0.02499999999999991,-0.625,0.08952042497786634,0.2701695509457065,0,0,70,68,69,65,70,68,65,71,68.3,66.8,66.5,67.4,67.4,67.6,66.4,67.6
10.824,-0.051130502346231475,-0.7527765271928403,70.65679342745247,13,-0.02499999999999991,-0.625,0.08942902321109196,0.2717648127180592,0,0,63,71,65,68,65,70,66,66,67.7,67.4,66.3,67.5,67.1,67.9,66.5,67.5
10.832,-0.0508967257750989,-0.7521081622927375,70.78620147402269,13,-0.02499999999999991,-0.625,0.0896038067542663,0.26871426441136537,0,0,67,65,72,66,67,69,61,72,67.7,67.1,67.1,67.4,67.1,68.1,65.7,68.1
10.84,-0.05066445936557817,-0.7514392710908905,70.91560952059318,13,-0.02499999999999991,-0.625,0.08977908386509283,0.2656551017240596,0,0,65,67,68,66,58,72,68,61,67.4,67.1,67.2,67.3,66.1,68.7,66.2,67.2
10.848,-0.050433704302519686,-0.7507698569994845,71.04501756716368,13,-0.02499999999999991,-0.625,0.08995486274469142,0.2625871815195975,0,0,74,63,68,72,64,67,70,72,68.3,66.6,67.4,68.0,65.9,68.6,66.8,67.9
10.856,-0.05020446176306406,-0.7500999234333722,71.17442561373404,13,-0.02499999999999991,-0.625,0.09013115177652628,0.25951035747892615,0,0,67,67,65,65,62,69,64,65,68.2,66.7,67.1,67.7,65.5,68.7,66.5,67.6
10.864,-0.04995685642074502,-0.7493682437575201,71.43324170687491,13,-0.02499999999999991,-0.625,0.0905600568002639,0.25202455263636026,0,0,68,69,69,65,68,69,65,66,68.2,67.1,67.5,67.4,65.9,68.9,66.4,67.5
10.872,-0.04973215843775441,-0.748696772282817,71.56264975344541,13,-0.02499999999999991,-0.625,0.09073875445434214,0.24890569020710498,0,0,67,73,68,66,67,67,68,70,68.1,67.9,67.6,67.2,66.2,68.7,66.6,67.8
10.88,-0.04950897760971206,-0.7480247950191433,71.69205780001562,13,-0.02499999999999991,-0.625,0.09091800424338801,0.24577719120474928,0,0,73,66,65,65,66,69,68,66,68.9,67.7,67.4,67.0,66.2,68.8,66.8,67.7
10.888,-0.04926633562082572,-0.7472914544305835,71.69205780001577,13,-0.02499999999999991,-0.625,0.09083097740541869,0.24729609606491332,0,0,62,66,70,73,64,66,62,70,68.0,67.6,67.7,67.8,66.0,68.5,66.3,68.1
10.896,-0.04904467308623414,-0.7466189748058673,71.82146584658614,13,-0.02499999999999991,-0.625,0.0910098069414956,0.24417493186055728,0,0,69,67,67,72,71,73,66,69,68.2,67.6,67.7,68.4,66.7,69.1,66.3,68.2
10.904,-0.04882452997585071,-0.7459459962505992,71.95087389315663,13,-0.02499999999999991,-0.625,0.09118920001034526,0.24104393215387399,0,0,65,65,68,69,64,65,70,68,67.9,67.3,67.8,68.5,66.4,68.6,66.8,68.3
10.912,-0.04860590741268177,-0.7452725221978151,72.08028193972699,13,-0.02499999999999991,-0.625,0.09136916641617461,0.2379029258291716,0,0,70,65,74,71,68,68,67,65,68.3,67.1,68.6,68.9,66.7,68.6,67.0,67.9
10.92,-0.0483682399172002,-0.7445375543650554,72.08028193972699,13,-0.02499999999999991,-0.625,0.09128292530017569,0.2394081172539471,0,0,66,67,68,64,63,71,61,68,68.0,67.2,68.6,68.4,66.2,68.9,66.2,68.0
10.928,-0.04815113901649535,-0.7438635882503188,72.20968998629749,13,-0.02499999999999991,-0.625,0.09146247868672863,0.23627431947549216,0,0,68,65,65,68,66,65,62,66,68.1,67.0,68.3,68.3,66.2,68.5,65.7,67.8
10.936,-0.04793556088574186,-0.7431891335117033,72.33909803286785,13,-0.02499999999999991,-0.625,0.09164261779901552,0.23313029885446612,0,0,69,70,66,61,62,63,70,64,68.2,67.4,68.0,67.4,65.8,67.8,66.3,67.3
10.944,-0.047721506624659,-0.7425141935897753,72.46850607943821,13,-0.02499999999999991,-0.625,0.0918233530711789,0.22997587328072688,0,0,63,68,63,68,67,68,70,62,67.6,67.6,67.4,67.6,66.0,67.8,66.9,66.7
10.952,-0.04747033563438014,-0.7417159679889942,72.59791412600872,13,-0.02499999999999991,-0.625,0.09199051048449568,0.22705842604923232,0,0,69,61,72,71,69,66,63,67,67.9,66.8,68.1,68.1,66.4,67.6,66.5,66.7
10.96,-0.047259332380695976,-0.7410400680320223,72.72732217257908,13,-0.02499999999999991,-0.625,0.09217230272762483,0.2238855528520425,0,0,61,69,70,67,63,66,63,62,67.0,67.2,68.4,68.1,66.0,67.5,66.1,66.2
10.968,-0.04704985624917591,-0.7403636932282164,72.85673021914957,13,-0.02499999999999991,-0.625,0.09235472262308153,0.22070172505517904,0,0,68,70,67,69,70,62,64,69,67.2,67.6,68.3,68.2,66.7,66.9,65.9,66.6
10.976,-0.046822170246380475,-0.7396255722098657,72.85673021914957,13,-0.02499999999999991,-0.625,0.09227118177138623,0.2221597879771826,0,0,66,66,63,64,68,68,67,70,67.1,67.5,67.7,67.7,66.9,67.2,66.0,67.2
10.984,-0.04661422230561589,-0.7389487260095869,72.98613826572007,13,-0.02499999999999991,-0.625,0.09245323239619893,0.2189824051688878,0,0,61,68,71,66,67,66,74,64,66.4,67.6,68.2,67.5,66.9,67.1,67.1,66.9
10.992,-0.04640780361640246,-0.738271411865601,73.11554631229028,13,-0.02499999999999991,-0.625,0.09263592584713358,0.21579380292824757,0,0,65,73,70,67,64,64,61,64,66.3,68.4,68.4,67.5,66.6,66.7,66.4,66.6
11.0,-0.04618345416031834,-0.7375322698798129,73.11554631229043,13,-0.02499999999999991,-0.625,0.09255268340916042,0.21724665754826633,0,0,67,72,67,67,69,69,65,66,66.4,69.0,68.3,67.5,66.9,67.1,66.2,66.5
11.008000000000001,-0.045978565775650605,-0.7368544912472725,73.2449543588608,13,-0.02499999999999991,-0.625,0.09273500750374301,0.21406450179208258,0,0,63,64,68,64,68,63,70,68,66.1,68.4,68.3,67.1,67.1,66.7,66.8,66.7
11.016,-0.04573823473436509,-0.7360529352812324,73.3743624054313,13,-0.02499999999999991,-0.625,0.09290410096044842,0.2111132642289948,0,0,64,62,63,64,67,68,63,66,65.9,67.6,67.7,66.8,67.1,67.0,66.4,66.7
11.024000000000001,-0.045536410086541246,-0.7353742380465018,73.50377045200166,13,-0.02499999999999991,-0.625,0.09308758227897544,0.20791091110479784,0,0,68,68,62,68,62,65,69,66,66.3,67.7,67.0,67.0,66.5,66.8,66.8,66.7
11.032,-0.045336118855386694,-0.7346950867028217,73.63317849857216,13,-0.02499999999999991,-0.625,0.09327174627107743,0.2046966430790014,0,0,65,71,63,65,65,63,69,70,66.2,68.2,66.5,66.8,66.4,66.4,67.2,67.2
11.040000000000001,-0.04511845615809997,-0.7339539480492555,73.63317849857201,13,-0.02499999999999991,-0.625,0.09319012257410393,0.20612124533883902,0,0,69,60,70,67,66,69,63,66,66.7,67.2,67.0,66.8,66.4,66.8,66.6,67.0
11.048,-0.04491969936535152,-0.7332743460611505,73.76258654514251,13,-0.02499999999999991,-0.625,0.09337394396314,0.20291295686457023,0,0,70,67,66,61,68,70,64,65,67.3,67.2,67.0,66.1,66.6,67.2,66.4,66.8
11.056000000000001,-0.044703711154980605,-0.7325327176861669,73.76258654514251,13,-0.02499999999999991,-0.625,0.0932919389721002,0.20434421396128322,0,0,62,62,67,66,67,65,64,65,66.6,66.6,67.1,66.1,66.7,67.0,66.2,66.6
11.064,-0.04448939853333668,-0.7317906033730021,74.02140263828336,13,-0.02499999999999991,-0.625,0.0937282373375107,0.1967293709638005,0,0,70,65,63,70,65,69,65,64,67.1,66.5,66.6,66.7,66.6,67.3,66.1,66.4
11.072000000000001,-0.04427676259368324,-0.731048006907371,74.02140263828336,13,-0.02499999999999991,-0.625,0.09364758915084928,0.19813694735680532,0,0,66,67,73,63,64,67,63,65,67.0,66.6,67.6,66.3,66.3,67.3,65.7,66.3
11.08,-0.04408261516827265,-0.7303670737960404,74.15081068485387,13,-0.02499999999999991,-0.625,0.09383231212665713,0.19491292322487652,0,0,72,67,61,66,67,66,61,68,67.8,66.8,66.8,66.3,66.5,67.2,65.2,66.5
11.088000000000001,-0.043871656995320085,-0.7296239989661178,74.15081068485371,13,-0.02499999999999991,-0.625,0.09375129878267688,0.19632687281538264,0,0,61,63,67,65,62,68,63,58,67.0,66.4,66.9,66.2,66.0,67.4,65.0,65.5
11.096,-0.04367904801693578,-0.7289426290912733,74.28021873142421,13,-0.02499999999999991,-0.625,0.09393568003510586,0.19310881288154613,0,0,65,65,67,66,74,65,68,65,66.8,66.2,67.0,66.2,67.1,67.2,65.5,65.6
11.104000000000001,-0.04348797846812543,-0.7282608259287567,74.40962677799457,13,-0.02499999999999991,-0.625,0.0941207999439498,0.18987786096122772,0,0,69,64,66,61,68,61,65,68,67.2,66.0,66.9,65.6,67.3,66.4,65.5,65.9
11.112,-0.04326398947912165,-0.7274545505980509,74.53903482456508,13,-0.02499999999999991,-0.625,0.0942933051907666,0.18686707642730882,0,0,70,64,70,69,63,65,69,70,67.6,65.8,67.3,66.1,66.7,66.3,66.0,66.5
11.120000000000001,-0.043058071028919155,-0.7267100634286072,74.53903482456508,13,-0.02499999999999991,-0.625,0.09421336136008458,0.1882623594893671,0,0,70,66,66,65,68,66,62,66,68.0,65.9,67.3,66.0,67.0,66.4,65.6,66.5
11.128,-0.042870083255482805,-0.726027404127097,74.66844287113558,13,-0.02499999999999991,-0.625,0.09439873194924386,0.18502703237217588,0,0,67,65,68,69,60,69,66,72,67.9,65.8,67.4,66.4,66.1,66.8,65.7,67.3
11.136000000000001,-0.04266584682518073,-0.7252824537702695,74.66844287113543,13,-0.02499999999999991,-0.625,0.09431842710149821,0.1864286163706503,0,0,68,61,65,63,68,71,66,68,68.0,65.3,67.1,66.0,66.4,67.5,65.7,67.4
11.144,-0.04247940138182345,-0.7245993716218047,74.79785091770593,13,-0.02499999999999991,-0.625,0.09450345953391387,0.18319919120202321,0,0,64,69,72,74,66,61,72,69,67.6,65.9,67.8,67.2,66.4,66.7,66.6,67.7
11.152000000000001,-0.04226088064471075,-0.7237915971089908,74.92725896427629,13,-0.02499999999999991,-0.625,0.09467588965475815,0.18018971786367866,0,0,67,63,73,66,68,66,64,66,67.5,65.6,68.5,67.1,66.7,66.6,66.3,67.5
11.16,-0.04207752270695672,-0.7231076797224867,75.05666701084678,13,-0.02499999999999991,-0.625,0.09486231336839757,0.17693601025687578,0,0,67,60,69,62,64,68,66,71,67.5,65.0,68.6,66.5,66.4,66.8,66.4,68.1
11.168000000000001,-0.04187833855318148,-0.7223613626139564,75.05666701084678,13,-0.02499999999999991,-0.625,0.0947831688951045,0.17831734190059653,0,0,63,63,62,66,64,64,68,68,67.0,64.7,67.8,66.5,66.2,66.6,66.7,68.1
11.176,-0.04169652577520145,-0.7216770328406283,75.18607505741714,13,-0.02499999999999991,-0.625,0.09496927567916984,0.1750691657583583,0,0,64,64,65,72,64,70,66,69,66.6,64.7,67.5,67.4,65.9,67.1,66.7,68.3
11.184000000000001,-0.04149902775724045,-0.7209302677594273,75.18607505741714,13,-0.02499999999999991,-0.625,0.09488977762154169,0.17645666861290987,0,0,61,67,63,61,70,65,70,68,66.0,65.1,67.1,66.6,66.5,66.9,67.2,68.4
11.192,-0.04128598530455659,-0.7201210311503601,75.31548310398765,13,-0.02499999999999991,-0.625,0.09506215801698188,0.17344806314658848,0,0,69,66,72,66,66,69,62,69,66.5,65.3,67.7,66.7,66.5,67.1,66.5,68.5
11.200000000000001,-0.041107265620658195,-0.7194358870782941,75.444891150558,13,-0.02499999999999991,-0.625,0.09524856697733738,0.17019461303316552,0,0,65,59,72,63,65,65,67,65,66.4,64.5,68.3,66.2,66.4,66.9,66.6,68.0
11.208,-0.04091314288818283,-0.718688237482336,75.444891150558,13,-0.02499999999999991,-0.625,0.09516939930045838,0.17157634965585888,0,0,67,64,68,61,60,67,72,70,66.5,64.6,68.3,65.6,65.7,66.9,67.4,68.4
11.216000000000001,-0.040735971122813325,-0.7180026915025098,75.57429919712851,13,-0.02499999999999991,-0.625,0.09535547800647962,0.16832866356793774,0,0,67,65,67,61,70,70,66,68,66.6,64.8,68.2,65.1,66.3,67.4,67.3,68.5
11.224,-0.04054353752279124,-0.717254605368978,75.57429919712851,13,-0.02499999999999991,-0.625,0.09527594154881734,0.16971683662951742,0,0,65,68,69,65,64,66,65,69,66.5,65.2,68.3,65.2,66.2,67.2,67.0,68.6
11.232000000000001,-0.040335983135559694,-0.7164439438166389,75.70370724369887,13,-0.02499999999999991,-0.625,0.09544826676414521,0.16670919423783825,0,0,67,62,62,69,64,63,59,72,66.6,64.8,67.6,65.7,66.0,66.7,66.0,69.1
11.24,-0.04016190991074263,-0.7157576045147613,75.83311529026938,13,-0.02499999999999991,-0.625,0.09563465852509107,0.16345604431074268,0,0,64,68,59,69,63,64,69,60,66.3,65.3,66.5,66.2,65.7,66.4,66.4,68.0
11.248000000000001,-0.03997285751196454,-0.7150086567568261,75.83311529026922,13,-0.02499999999999991,-0.625,0.09555546434318624,0.16483824353340548,0,0,67,63,67,74,68,59,75,67,66.4,65.1,66.7,67.4,66.0,65.5,67.6,67.9
11.256,-0.03978380511318643,-0.7142597089988908,75.83311529026922,13,-0.02499999999999991,-0.625,0.09547492250483448,0.16624396379825246,0,0,68,67,67,73,67,66,72,65,66.8,65.4,66.8,68.1,66.2,65.6,68.2,67.6
11.264,-0.03959644476595067,-0.7135103361585212,76.09193138341008,13,-0.02499999999999991,-0.625,0.09591285158094923,0.15860065952983327,0,0,65,67,64,66,64,66,71,68,66.6,65.7,66.5,67.9,66.0,65.6,68.7,67.7
11.272,-0.03941077742603031,-0.7127605420584597,76.09193138341008,13,-0.02499999999999991,-0.625,0.09583400909038237,0.15997672058069767,0,0,62,65,67,70,67,68,67,65,66.1,65.7,66.7,68.2,66.1,66.1,68.5,67.4
11.28,-0.039225110086109946,-0.7120107479583982,76.09193138341008,13,-0.02499999999999991,-0.625,0.09575378950565258,0.16137681645881496,0,0,68,71,64,62,71,68,61,66,66.4,66.5,66.4,67.5,66.8,66.4,67.6,67.3
11.288,-0.03905569131227571,-0.711323244937334,76.22133942998057,13,-0.02499999999999991,-0.625,0.09593887450771192,0.158146473776819,0,0,69,65,72,66,69,67,63,58,66.9,66.4,67.2,67.4,67.2,66.6,67.1,66.1
11.296,-0.03885730475186224,-0.7105102912186345,76.35074747655094,13,-0.02499999999999991,-0.625,0.0961114970787471,0.15513364154899723,0,0,71,67,68,64,68,63,59,65,67.5,66.6,67.5,67.0,67.4,66.2,66.1,66.0
11.304,-0.0386750262593413,-0.709759666075994,76.35074747655109,13,-0.02499999999999991,-0.625,0.09603160779784496,0.15652797253779038,0,0,68,65,68,59,66,69,69,66,67.6,66.5,67.6,66.0,67.3,66.6,66.6,66.0
11.312,-0.038508714787262505,-0.7090714047744848,76.4801555231213,13,-0.02499999999999991,-0.625,0.09621699545759285,0.15329234748262266,0,0,69,67,70,70,62,62,69,62,67.8,66.7,68.0,66.6,66.7,66.0,66.9,65.6
11.32,-0.03832813211753817,-0.7083203698531961,76.48015552312145,13,-0.02499999999999991,-0.625,0.09613667152892164,0.1546942645060723,0,0,67,67,68,66,64,66,68,69,67.7,66.7,68.1,66.6,66.4,66.1,67.1,66.1
11.328,-0.038133419837507745,-0.7075065282813252,76.60956356969182,13,-0.02499999999999991,-0.625,0.09630809120078733,0.15170242682932766,0,0,68,67,69,68,70,66,61,68,67.8,66.8,68.2,66.9,66.9,66.1,66.4,66.3
11.336,-0.0379702190607696,-0.7068175227433416,76.73897161626232,13,-0.02499999999999991,-0.625,0.09649378720345,0.1484614201750718,0,0,68,68,72,67,66,58,67,72,67.8,67.1,68.8,67.0,66.9,65.1,66.5,67.2
11.344,-0.03779303079157818,-0.7060656797604915,76.73897161626232,13,-0.02499999999999991,-0.625,0.09641379945894181,0.14985746967798397,0,0,67,69,70,63,64,67,68,67,67.8,67.4,69.0,66.5,66.6,65.4,66.8,67.2
11.352,-0.03761584252238677,-0.7053138367776414,76.73897161626232,13,-0.02499999999999991,-0.625,0.096332296010032,0.1512799732131911,0,0,68,71,71,63,74,70,64,70,68.0,68.0,69.4,66.1,67.7,66.1,66.6,67.6
11.36,-0.03742480849584303,-0.7044991239590344,76.86837966283268,13,-0.02499999999999991,-0.625,0.09650239782751237,0.14831113643453223,0,0,68,72,60,61,64,65,66,64,68.0,68.5,68.3,65.6,67.2,66.1,66.6,67.1
11.368,-0.037264721744557014,-0.7038093882437327,76.99778770940318,13,-0.02499999999999991,-0.5,0.08588309304368501,0.33365296918510445,0,0,67,70,69,67,63,57,68,67,67.9,68.8,68.5,65.8,66.7,65.0,66.8,67.1
11.376,-0.037106193234934734,-0.703119292716623,77.12719575597353,13,-0.02499999999999991,-0.5,0.08607613825389591,0.33028369466171936,0,0,63,61,63,72,67,65,67,70,67.3,67.8,67.8,66.7,66.8,65.0,66.9,67.6
11.384,-0.036949223775670635,-0.7024288408980589,77.25660380254389,13,-0.02499999999999991,-0.5,0.08626962183342746,0.3269067691503498,0,0,66,70,65,67,71,63,68,66,67.3,68.2,67.5,66.7,67.4,64.8,67.1,67.5
11.392,-0.036793814167506156,-0.7017380363102121,77.3860118491144,13,-0.02499999999999991,-0.5,0.08646354845219037,0.3235221111456772,0,0,66,68,61,63,72,68,63,69,67.1,68.2,66.8,66.3,68.0,65.2,66.6,67.7
11.4,-0.03665466112429482,-0.7011095570976958,77.64482794225526,13,-0.02499999999999991,-0.5,0.08692302394134763,0.31550275102767156,0,0,66,69,67,61,68,60,64,68,67.0,68.4,66.9,65.6,68.1,64.6,66.3,67.9
11.408,-0.036516927915748496,-0.7004807651978884,77.64482794225526,13,-0.02499999999999991,-0.5,0.08686531828286403,0.3165099047652413,0,0,64,66,69,69,68,70,70,60,66.7,68.2,67.2,66.1,68.1,65.4,66.9,66.8
11.416,-0.03636620258573897,-0.6997889234531277,77.77423598882577,13,-0.02499999999999991,-0.5,0.08706068689705047,0.3131000791926297,0,0,66,66,65,67,71,68,67,64,66.7,68.0,67.0,66.3,68.6,65.7,67.0,66.6
11.424,-0.036217040230182344,-0.6990967430455858,77.90364403539613,13,-0.02499999999999991,-0.5,0.0872565182059314,0.3096821780741674,0,0,75,68,71,69,66,69,75,65,67.9,68.1,67.5,66.8,68.4,66.3,68.1,66.4
