tiempo_s,x_est,y_est,theta_deg,wp_restantes
12.368,-1.0369437290380719,-0.5126692329009467,87.24312362458816,68
12.376,-1.0369251526264434,-0.5122834599037954,87.24427807183524,68
12.384,-1.0369065839877223,-0.5118976865324282,86.36803828721584,68
12.392,-1.0368821180143377,-0.5115122422374304,86.64962931016147,68
12.4,-1.0368595466682171,-0.5111266823552664,86.87289383414772,68
12.408,-1.0368384779012552,-0.5107410374467576,86.63608882072596,68
12.416,-1.0368158154378935,-0.5103554829095591,86.75330040331717,68
12.424,-1.0367939417611296,-0.5099698828179293,86.20751076158965,68
12.432,-1.03676839597285,-0.5095845085828005,86.4081392775933,68
12.44,-1.0367441997757068,-0.5091990472586136,86.22293455358341,68
12.448,-1.036718757729536,-0.5088136661606254,85.78018724072521,68
12.456,-1.0366903384793393,-0.5084284931675195,86.18784324375208,68
12.464,-1.0366646604078735,-0.508043127724017,85.6275354754407,68
12.472,-1.036635215052628,-0.5076580318145939,85.55916818293842,68
12.48,-1.0366053102087844,-0.5072729713145232,85.3724452911676,68
12.488,-1.0365789468146458,-0.5069522029541158,85.05086325535412,68
12.496,-1.0365456270917892,-0.5065674229072464,84.29083158879737,68
12.504,-1.036507206321589,-0.5061831186881475,84.78501158113926,68
12.512,-1.0364668063118332,-0.5057343435956946,85.54404111220406,68
12.52,-1.0364414037075225,-0.5054134977179227,85.16622128320533,68
12.528,-1.036414679940846,-0.5050927591797274,85.36645796827877,68
12.536,-1.0363834801454253,-0.5047078014402732,85.15173467529087,68
12.544,-1.0363558813095008,-0.5043871370146744,84.36452687137091,68
12.552,-1.0363179548727643,-0.5040027836957132,85.2278699026901,68
12.56,-1.036291576226981,-0.503682016589177,84.88834409372943,68
12.568,-1.0362625035829636,-0.5033614824241355,83.51339412317668,68
12.576,-1.0362188719458045,-0.502977734891715,83.96330933623854,68
12.584,-1.0361782550010703,-0.5025936565765233,83.89173152985865,68
12.592,-1.0361371582712564,-0.5022096293024938,83.54249134564931,68
12.6,-1.0360937215229584,-0.5018258596615667,83.30348279378681,68
12.608,-1.0360636966859733,-0.5015701362571549,83.02002270009777,68
12.616,-1.0360167622742245,-0.5011867786572642,82.70271597549913,68
12.624,-1.0359677055406267,-0.5008036868597944,82.57963993643486,68
12.632,-1.0359178260082045,-0.500420701323977,82.82434238920058,68
12.64,-1.0358695826046587,-0.5000375062530088,82.46048456694228,68
12.648,-1.0358269577616086,-0.49971849137507374,81.93389893833518,68
12.656,-1.035782191747793,-0.49939976990796486,82.42554828419311,68
12.664,-1.0357312823931404,-0.4990169199033823,82.90739099606208,68
12.672,-1.0356911471339192,-0.49869758225988214,81.37277371755181,68
12.68,-1.0356432619236402,-0.4983793144854759,81.68182537420046,68
12.688,-1.035587387445999,-0.49799715753977386,81.28427722083676,68
12.696,-1.0355382230864278,-0.49767908485101087,81.16605662702256,68
12.704,-1.0354789107946856,-0.49729744635655787,80.76091415998496,67
12.712,-1.0353586691805685,-0.496534425628418,83.3014657660259,67
12.72,-1.0352786884463614,-0.49583088891846167,87.30587040522508,67
12.728,-1.0352500239147013,-0.49518782812191986,93.35806032251165,67
12.736,-1.035281460644129,-0.4946738291026264,97.16441426176347,67
12.744,-1.0353212054732666,-0.49435444263117556,96.5609328074417,67
12.752,-1.0353721356149104,-0.49390674031370724,95.54358211927412,67
12.76,-1.0354094455770253,-0.4935223266626399,95.73593691873076,67
12.768,-1.035448045889416,-0.4931380404356119,95.35523572843206,67
12.776,-1.0354840919828114,-0.49275350621405173,94.91856798578402,67
12.784,-1.0355172064109723,-0.49236870844502556,94.38351604714532,67
12.792,-1.0355565659231025,-0.49185525481478726,94.27834320395877,67
12.8,-1.0355853786314775,-0.49147011105430793,93.57448506638106,67
12.808,-1.0356174843649486,-0.49095615286196326,94.3164733554775,67
12.816,-1.0356465533788215,-0.49057102836153194,94.17818934954082,67
12.824,-1.0356746928066352,-0.4901858348244596,93.8674943936715,67
12.832,-1.0357094264794555,-0.48967204754009724,94.15535989840842,67
12.84,-1.0357374124250256,-0.4892868428214728,93.65863506619768,67
12.848,-1.035762057834657,-0.48890140995807874,93.54661648919198,67
12.856,-1.0357939135758822,-0.48838743621035324,94.2926093243993,67
12.864,-1.0358228221806058,-0.4880022996359113,93.99470118150379,67
12.872,-1.035849727894456,-0.48761701795848267,93.89048938064415,67
12.88,-1.0358759327988303,-0.4872316879812077,93.42517025767566,67
12.888,-1.035902296443353,-0.48678187001509043,92.81637198849039,67
12.896,-1.0359249933422046,-0.4863318521319159,92.93223458612445,67
12.904,-1.0359474861171767,-0.4858818240000525,91.97176230511637,67
12.912,-1.0359635469777093,-0.4854315204433784,92.6098105613011,67
