tiempo_s,x_est,y_est,theta_deg,wp_restantes,dist_wp,estado,crudo_m,kalman_m,enc_izq_rad,enc_der_rad,long_ejecutada_m
3.488,-0.9842,-0.9242,66.1,148,0.0599,FOLLOW_PATH,0.1344,0.1328,9.2567,12.1832,0.2198
3.504,-0.9837,-0.9231,65.82,148,0.0588,FOLLOW_PATH,0.1371,0.1329,9.3195,12.2334,0.2209
3.52,-0.9833,-0.9221,65.39,148,0.0577,FOLLOW_PATH,0.134,0.1323,9.3823,12.2774,0.222
3.536,-0.9828,-0.9211,65.11,148,0.0566,FOLLOW_PATH,0.1309,0.1311,9.4451,12.3276,0.2232
3.552,-0.9823,-0.92,64.68,148,0.0554,FOLLOW_PATH,0.1393,0.1321,9.5142,12.3779,0.2244
3.568,-0.9818,-0.9189,64.4,148,0.0542,FOLLOW_PATH,0.1391,0.1328,9.577,12.4281,0.2256
3.584,-0.9813,-0.918,63.97,148,0.0531,FOLLOW_PATH,0.14,0.1337,9.6398,12.4721,0.2266
3.6,-0.9808,-0.9169,63.69,148,0.052,FOLLOW_PATH,0.1374,0.1337,9.7026,12.5223,0.2278
3.616,-0.9803,-0.9159,63.41,148,0.0509,FOLLOW_PATH,0.1425,0.1348,9.7654,12.5726,0.229
3.632,-0.9798,-0.9148,63.12,147,0.0497,FOLLOW_PATH,0.1366,0.1344,9.8282,12.6228,0.2301
3.648,-0.9798,-0.9148,63.12,147,0.0849,FOLLOW_PATH,0.1387,0.1354,9.8282,12.6228,0.2301
3.664,-0.9793,-0.9139,62.7,147,0.0838,FOLLOW_PATH,0.142,0.1361,9.891,12.6668,0.2312
3.68,-0.9787,-0.9128,62.41,147,0.0827,FOLLOW_PATH,0.1346,0.1349,9.9538,12.717,0.2324
3.696,-0.9782,-0.9118,61.85,147,0.0815,FOLLOW_PATH,0.1405,0.1353,10.0229,12.761,0.2335
3.712,-0.9776,-0.9108,61.56,147,0.0804,FOLLOW_PATH,0.1385,0.1352,10.0857,12.8112,0.2347
3.728,-0.9771,-0.9098,61.14,147,0.0793,FOLLOW_PATH,0.1382,0.1351,10.1485,12.8552,0.2358
3.744,-0.9765,-0.9088,60.71,147,0.0781,FOLLOW_PATH,0.1377,0.1347,10.2176,12.9054,0.237
3.76,-0.976,-0.9078,60.29,147,0.0771,FOLLOW_PATH,0.136,0.1342,10.2804,12.9494,0.2381
3.776,-0.9754,-0.9068,60.0,147,0.0759,FOLLOW_PATH,0.1385,0.1343,10.3432,12.9996,0.2393
3.792,-0.9748,-0.9058,59.72,147,0.0748,FOLLOW_PATH,0.137,0.1341,10.406,13.0498,0.2404
3.808,-0.9742,-0.9048,59.15,147,0.0737,FOLLOW_PATH,0.1419,0.135,10.475,13.0938,0.2416
3.824,-0.9736,-0.9038,58.87,147,0.0725,FOLLOW_PATH,0.1402,0.1353,10.5378,13.144,0.2427
3.84,-0.973,-0.9028,58.58,147,0.0714,FOLLOW_PATH,0.1416,0.1359,10.6006,13.1943,0.2439
3.856,-0.9725,-0.9019,58.16,147,0.0703,FOLLOW_PATH,0.1362,0.1351,10.6634,13.2382,0.245
3.872,-0.9718,-0.9009,57.88,147,0.0692,FOLLOW_PATH,0.1382,0.135,10.7262,13.2885,0.2462
3.888,-0.9712,-0.8999,57.59,147,0.068,FOLLOW_PATH,0.1413,0.1356,10.789,13.3387,0.2473
3.904,-0.9706,-0.899,57.31,147,0.0669,FOLLOW_PATH,0.1347,0.1345,10.8518,13.389,0.2485
3.92,-0.97,-0.898,56.88,147,0.0658,FOLLOW_PATH,0.1385,0.1346,10.9146,13.4329,0.2496
3.936,-0.9694,-0.8971,56.6,147,0.0647,FOLLOW_PATH,0.1347,0.1337,10.9774,13.4832,0.2507
3.952,-0.9687,-0.8961,56.31,147,0.0635,FOLLOW_PATH,0.1387,0.134,11.0402,13.5334,0.2519
3.968,-0.9681,-0.8951,56.03,147,0.0624,FOLLOW_PATH,0.1369,0.1338,11.103,13.5836,0.253
3.984,-0.9674,-0.8942,55.75,147,0.0613,FOLLOW_PATH,0.15,0.1367,11.1658,13.6339,0.2542
4.0,-0.9668,-0.8932,55.46,147,0.0601,FOLLOW_PATH,0.1373,0.1359,11.2286,13.6841,0.2554
4.016,-0.9662,-0.8923,55.04,147,0.059,FOLLOW_PATH,0.1393,0.1359,11.2914,13.7281,0.2565
4.032,-0.9655,-0.8914,54.75,147,0.0579,FOLLOW_PATH,0.1385,0.1356,11.3542,13.7783,0.2576
4.048,-0.9648,-0.8904,54.47,147,0.0567,FOLLOW_PATH,0.1414,0.1361,11.417,13.8286,0.2588
4.064,-0.9641,-0.8895,54.19,147,0.0556,FOLLOW_PATH,0.1418,0.1365,11.4798,13.8788,0.2599
4.08,-0.9635,-0.8886,53.9,147,0.0545,FOLLOW_PATH,0.1419,0.1369,11.5426,13.929,0.2611
4.096,-0.9628,-0.8876,53.62,147,0.0533,FOLLOW_PATH,0.1406,0.1369,11.6054,13.9793,0.2622
4.112,-0.9621,-0.8867,53.34,147,0.0522,FOLLOW_PATH,0.1392,0.1365,11.6682,14.0295,0.2634
4.128,-0.9614,-0.8858,53.05,147,0.051,FOLLOW_PATH,0.1424,0.137,11.731,14.0798,0.2646
4.144,-0.9607,-0.8849,52.91,146,0.0499,FOLLOW_PATH,0.1403,0.1369,11.7876,14.13,0.2657
4.16,-0.9607,-0.8849,52.91,146,0.0697,FOLLOW_PATH,0.1367,0.1369,11.7876,14.13,0.2657
4.176,-0.96,-0.884,52.91,146,0.0686,FOLLOW_PATH,0.139,0.1365,11.8441,14.1865,0.2668
4.192,-0.9593,-0.883,53.19,146,0.0674,FOLLOW_PATH,0.1394,0.1363,11.8943,14.2493,0.268
4.208,-0.9586,-0.8821,53.48,146,0.0663,FOLLOW_PATH,0.1337,0.1348,11.9446,14.3121,0.2691
4.224,-0.958,-0.8812,53.62,146,0.0652,FOLLOW_PATH,0.1426,0.1358,11.9948,14.3686,0.2702
4.24,-0.9573,-0.8802,53.76,146,0.064,FOLLOW_PATH,0.1369,0.1351,12.0513,14.4314,0.2714
4.256,-0.9566,-0.8794,53.9,146,0.0629,FOLLOW_PATH,0.1402,0.1355,12.1016,14.488,0.2725
4.272,-0.9559,-0.8784,54.19,146,0.0617,FOLLOW_PATH,0.1381,0.1352,12.1518,14.5508,0.2737
4.288,-0.9553,-0.8775,54.47,146,0.0606,FOLLOW_PATH,0.1418,0.1359,12.202,14.6136,0.2749
4.304,-0.9546,-0.8765,54.47,146,0.0594,FOLLOW_PATH,0.1387,0.1356,12.2586,14.6701,0.276
4.32,-0.9539,-0.8756,54.75,146,0.0583,FOLLOW_PATH,0.1399,0.1357,12.3088,14.7329,0.2772
4.336,-0.9533,-0.8747,54.9,146,0.0572,FOLLOW_PATH,0.139,0.1357,12.359,14.7894,0.2783
4.352,-0.9526,-0.8737,55.04,146,0.056,FOLLOW_PATH,0.1368,0.135,12.4156,14.8522,0.2795
4.368,-0.952,-0.8728,55.18,146,0.0549,FOLLOW_PATH,0.1405,0.1354,12.4658,14.9087,0.2806
4.384,-0.9513,-0.8718,55.46,146,0.0537,FOLLOW_PATH,0.136,0.1347,12.516,14.9715,0.2817
4.4,-0.9506,-0.8709,55.46,146,0.0526,FOLLOW_PATH,0.1389,0.1348,12.5726,15.028,0.2829
4.416,-0.95,-0.8699,55.75,146,0.0514,FOLLOW_PATH,0.1352,0.134,12.6228,15.0908,0.2841
4.432,-0.9494,-0.869,55.89,146,0.0503,FOLLOW_PATH,0.1392,0.1344,12.673,15.1474,0.2852
4.448,-0.9487,-0.868,56.03,145,0.0491,FOLLOW_PATH,0.1396,0.1347,12.7296,15.2102,0.2864
4.464,-0.9487,-0.868,56.03,145,0.072,FOLLOW_PATH,0.1361,0.135,12.7296,15.2102,0.2864
4.48,-0.9481,-0.8671,56.46,145,0.071,FOLLOW_PATH,0.1408,0.1355,12.7735,15.273,0.2875
4.496,-0.9475,-0.8661,57.02,145,0.0698,FOLLOW_PATH,0.137,0.135,12.8175,15.342,0.2886
4.512,-0.9469,-0.8652,57.45,145,0.0688,FOLLOW_PATH,0.14,0.1353,12.8614,15.4048,0.2897
4.528,-0.9462,-0.8642,57.88,145,0.0676,FOLLOW_PATH,0.1372,0.1348,12.9117,15.4739,0.291
4.544,-0.9456,-0.8633,58.3,145,0.0665,FOLLOW_PATH,0.1372,0.1345,12.9556,15.5367,0.292
4.56,-0.945,-0.8622,58.73,145,0.0653,FOLLOW_PATH,0.1378,0.1344,13.0059,15.6058,0.2933
4.576,-0.9444,-0.8613,59.15,145,0.0643,FOLLOW_PATH,0.135,0.1337,13.0498,15.6686,0.2944
4.592,-0.9439,-0.8603,59.58,145,0.0632,FOLLOW_PATH,0.1398,0.1343,13.0938,15.7314,0.2955
4.608,-0.9433,-0.8593,60.0,145,0.062,FOLLOW_PATH,0.1389,0.1344,13.144,15.8005,0.2967
4.624,-0.9427,-0.8583,60.43,145,0.061,FOLLOW_PATH,0.1368,0.1341,13.188,15.8633,0.2978
4.64,-0.9421,-0.8573,60.71,145,0.0598,FOLLOW_PATH,0.1344,0.1333,13.2382,15.9261,0.2989
4.656,-0.9416,-0.8563,61.28,145,0.0587,FOLLOW_PATH,0.1425,0.1346,13.2822,15.9952,0.3001
4.672,-0.941,-0.8553,61.56,145,0.0576,FOLLOW_PATH,0.1379,0.1345,13.3324,16.058,0.3013
4.688,-0.9405,-0.8543,61.85,145,0.0564,FOLLOW_PATH,0.1367,0.1341,13.3827,16.1208,0.3024
4.704,-0.9399,-0.8532,62.41,145,0.0553,FOLLOW_PATH,0.1351,0.1334,13.4266,16.1898,0.3036
4.72,-0.9394,-0.8522,62.7,145,0.0542,FOLLOW_PATH,0.1344,0.1328,13.4769,16.2526,0.3047
4.736,-0.9389,-0.8512,63.12,145,0.0531,FOLLOW_PATH,0.1388,0.1333,13.5208,16.3154,0.3058
4.752,-0.9384,-0.8502,63.41,145,0.052,FOLLOW_PATH,0.1392,0.1338,13.5711,16.3782,0.307
4.768,-0.9379,-0.8492,63.69,145,0.0508,FOLLOW_PATH,0.1348,0.1332,13.6213,16.441,0.3081
4.784,-0.9374,-0.8481,64.26,144,0.0497,FOLLOW_PATH,0.1386,0.1335,13.6653,16.5101,0.3093
4.8,-0.9374,-0.8481,64.26,144,0.0742,FOLLOW_PATH,0.1362,0.1342,13.6653,16.5101,0.3093
4.816,-0.9369,-0.8471,64.68,144,0.0731,FOLLOW_PATH,0.1392,0.1345,13.7092,16.5729,0.3104
4.832,-0.9364,-0.8461,65.25,144,0.072,FOLLOW_PATH,0.1396,0.1348,13.7532,16.642,0.3116
4.848,-0.9359,-0.845,65.68,144,0.0708,FOLLOW_PATH,0.1391,0.1349,13.8034,16.7111,0.3128
4.864,-0.9354,-0.844,66.1,144,0.0698,FOLLOW_PATH,0.1369,0.1345,13.8474,16.7739,0.3139
4.88,-0.935,-0.8429,66.67,144,0.0686,FOLLOW_PATH,0.1378,0.1344,13.8914,16.843,0.315
4.896,-0.9345,-0.8418,67.24,144,0.0675,FOLLOW_PATH,0.1384,0.1345,13.9353,16.912,0.3162
4.912,-0.9341,-0.8408,67.52,144,0.0664,FOLLOW_PATH,0.1419,0.1353,13.9856,16.9748,0.3173
4.928,-0.9336,-0.8397,68.09,144,0.0653,FOLLOW_PATH,0.1384,0.1352,14.0295,17.0439,0.3185
4.944,-0.9332,-0.8387,68.51,144,0.0642,FOLLOW_PATH,0.1382,0.135,14.0735,17.1067,0.3196
4.96,-0.9328,-0.8376,69.08,144,0.0631,FOLLOW_PATH,0.1398,0.1353,14.1174,17.1758,0.3208
4.976,-0.9324,-0.8365,69.37,144,0.062,FOLLOW_PATH,0.1392,0.1353,14.1677,17.2386,0.3219
4.992,-0.932,-0.8354,69.93,144,0.0608,FOLLOW_PATH,0.139,0.1353,14.2116,17.3077,0.3231
5.008,-0.9316,-0.8343,70.22,144,0.0597,FOLLOW_PATH,0.1394,0.1354,14.2619,17.3705,0.3242
5.024,-0.9312,-0.8333,70.64,144,0.0586,FOLLOW_PATH,0.1354,0.1345,14.3058,17.4333,0.3253
5.04,-0.9308,-0.8322,71.07,144,0.0575,FOLLOW_PATH,0.1401,0.1349,14.3561,17.5024,0.3265
5.056,-0.9305,-0.8311,71.49,144,0.0564,FOLLOW_PATH,0.1366,0.1344,14.4,17.5652,0.3276
5.072,-0.9301,-0.8301,71.92,144,0.0553,FOLLOW_PATH,0.1358,0.1339,14.444,17.628,0.3287
5.088,-0.9298,-0.8289,72.34,144,0.0541,FOLLOW_PATH,0.1371,0.1337,14.4942,17.697,0.33
5.104,-0.9294,-0.8279,72.77,144,0.0531,FOLLOW_PATH,0.1401,0.1344,14.5382,17.7598,0.3311
5.12,-0.9291,-0.8268,73.05,144,0.0519,FOLLOW_PATH,0.1368,0.1341,14.5884,17.8226,0.3322
5.136,-0.9287,-0.8256,73.48,144,0.0507,FOLLOW_PATH,0.1423,0.135,14.6387,17.8917,0.3334
5.152,-0.9284,-0.8245,73.9,143,0.0497,FOLLOW_PATH,0.1366,0.1346,14.6826,17.9545,0.3345
5.168,-0.9284,-0.8245,73.9,143,0.0746,FOLLOW_PATH,0.1371,0.1351,14.6826,17.9545,0.3345
5.184,-0.9281,-0.8234,74.19,143,0.0735,FOLLOW_PATH,0.1374,0.1348,14.7329,18.0173,0.3357
5.2,-0.9278,-0.8223,74.76,143,0.0724,FOLLOW_PATH,0.1389,0.1349,14.7768,18.0864,0.3368
5.216,-0.9275,-0.8213,75.18,143,0.0713,FOLLOW_PATH,0.1395,0.1351,14.8208,18.1492,0.3379
5.232,-0.9272,-0.8201,75.46,143,0.0702,FOLLOW_PATH,0.1358,0.1344,14.871,18.212,0.3391
5.248,-0.9269,-0.819,76.03,143,0.069,FOLLOW_PATH,0.1401,0.1348,14.915,18.2811,0.3403
5.264,-0.9267,-0.8179,76.32,143,0.0679,FOLLOW_PATH,0.1371,0.1345,14.9652,18.3439,0.3414
5.28,-0.9264,-0.8168,76.6,143,0.0668,FOLLOW_PATH,0.1375,0.1343,15.0155,18.4067,0.3426
5.296,-0.9261,-0.8156,77.17,143,0.0656,FOLLOW_PATH,0.1388,0.1345,15.0594,18.4758,0.3437
5.312,-0.9259,-0.8145,77.45,143,0.0645,FOLLOW_PATH,0.1406,0.135,15.1097,18.5386,0.3449
5.328,-0.9256,-0.8134,77.88,143,0.0634,FOLLOW_PATH,0.134,0.1339,15.1536,18.6014,0.346
5.344,-0.9254,-0.8123,78.16,143,0.0623,FOLLOW_PATH,0.1339,0.133,15.2039,18.6642,0.3471
5.36,-0.9252,-0.8112,78.44,143,0.0612,FOLLOW_PATH,0.138,0.1333,15.2541,18.727,0.3483
5.376,-0.9249,-0.81,79.01,143,0.06,FOLLOW_PATH,0.1393,0.1338,15.2981,18.796,0.3495
5.392,-0.9247,-0.8089,79.29,143,0.0589,FOLLOW_PATH,0.1352,0.1333,15.3483,18.8588,0.3506
5.408,-0.9245,-0.8078,79.58,143,0.0578,FOLLOW_PATH,0.1395,0.1338,15.3986,18.9216,0.3518
5.424,-0.9243,-0.8067,80.0,143,0.0567,FOLLOW_PATH,0.1357,0.1334,15.4425,18.9844,0.3529
5.44,-0.9241,-0.8055,80.29,143,0.0555,FOLLOW_PATH,0.1348,0.1329,15.4928,19.0472,0.354
5.456,-0.9239,-0.8044,80.57,143,0.0544,FOLLOW_PATH,0.1398,0.1336,15.543,19.11,0.3552
5.472,-0.9238,-0.8033,81.0,143,0.0533,FOLLOW_PATH,0.1377,0.1337,15.587,19.1728,0.3563
5.488,-0.9236,-0.8022,81.28,143,0.0522,FOLLOW_PATH,0.1384,0.1339,15.6372,19.2356,0.3574
5.504,-0.9234,-0.801,81.56,143,0.0511,FOLLOW_PATH,0.14,0.1345,15.6874,19.2984,0.3586
5.52,-0.9232,-0.7998,81.99,142,0.0498,FOLLOW_PATH,0.1344,0.1335,15.7377,19.3675,0.3598
5.536,-0.9232,-0.7998,81.99,142,0.0748,FOLLOW_PATH,0.135,0.1339,15.7377,19.3675,0.3598
5.552,-0.9231,-0.7987,82.13,142,0.0738,FOLLOW_PATH,0.1404,0.1346,15.7879,19.424,0.3609
5.568,-0.9229,-0.7976,82.42,142,0.0726,FOLLOW_PATH,0.1409,0.1352,15.8382,19.4868,0.3621
5.584,-0.9228,-0.7965,82.84,142,0.0715,FOLLOW_PATH,0.1398,0.1354,15.8821,19.5496,0.3632
5.6,-0.9226,-0.7953,83.12,142,0.0704,FOLLOW_PATH,0.1378,0.1351,15.9324,19.6124,0.3643
5.616,-0.9225,-0.7942,83.41,142,0.0692,FOLLOW_PATH,0.1358,0.1344,15.9826,19.6752,0.3655
5.632,-0.9224,-0.793,83.69,142,0.0681,FOLLOW_PATH,0.1361,0.1339,16.0328,19.738,0.3667
5.648,-0.9222,-0.7919,83.98,142,0.067,FOLLOW_PATH,0.141,0.1347,16.0831,19.8008,0.3678
5.664,-0.9221,-0.7907,84.26,142,0.0658,FOLLOW_PATH,0.1359,0.1341,16.1333,19.8636,0.369
5.68,-0.922,-0.7896,84.54,142,0.0647,FOLLOW_PATH,0.1387,0.1343,16.1836,19.9264,0.3701
5.696,-0.9219,-0.7885,84.69,142,0.0636,FOLLOW_PATH,0.1355,0.1337,16.2338,19.983,0.3712
5.712,-0.9218,-0.7873,84.97,142,0.0624,FOLLOW_PATH,0.1389,0.134,16.284,20.0458,0.3724
5.728,-0.9217,-0.7862,85.25,142,0.0613,FOLLOW_PATH,0.1412,0.1348,16.3343,20.1086,0.3735
5.744,-0.9216,-0.785,85.54,142,0.0601,FOLLOW_PATH,0.1375,0.1346,16.3845,20.1714,0.3747
5.76,-0.9215,-0.7839,85.82,142,0.059,FOLLOW_PATH,0.1365,0.1341,16.4348,20.2342,0.3759
5.776,-0.9215,-0.7828,85.96,142,0.0579,FOLLOW_PATH,0.1372,0.134,16.485,20.2907,0.377
5.792,-0.9214,-0.7816,86.1,142,0.0567,FOLLOW_PATH,0.1371,0.1338,16.5415,20.3535,0.3782
5.808,-0.9213,-0.7804,86.39,142,0.0555,FOLLOW_PATH,0.1393,0.1342,16.5918,20.4163,0.3793
5.824,-0.9212,-0.7793,86.67,142,0.0544,FOLLOW_PATH,0.1385,0.1343,16.642,20.4791,0.3805
5.84,-0.9212,-0.7782,86.81,142,0.0533,FOLLOW_PATH,0.1386,0.1345,16.6922,20.5356,0.3816
5.856,-0.9211,-0.777,87.1,142,0.0522,FOLLOW_PATH,0.1414,0.1352,16.7425,20.5984,0.3827
5.872,-0.921,-0.7758,87.38,142,0.051,FOLLOW_PATH,0.1378,0.1349,16.7927,20.6612,0.3839
5.888,-0.921,-0.7748,87.52,141,0.0499,FOLLOW_PATH,0.1362,0.1344,16.843,20.7177,0.385
5.904,-0.921,-0.7748,87.52,141,0.0749,FOLLOW_PATH,0.1408,0.1359,16.843,20.7177,0.385
5.92,-0.9209,-0.7736,87.81,141,0.0737,FOLLOW_PATH,0.1392,0.1358,16.8932,20.7805,0.3862
5.936,-0.9209,-0.7724,87.81,141,0.0726,FOLLOW_PATH,0.1331,0.1342,16.9497,20.837,0.3873
5.952,-0.9209,-0.7713,88.09,141,0.0714,FOLLOW_PATH,0.1372,0.1341,17.0,20.8998,0.3885
5.968,-0.9208,-0.7702,88.23,141,0.0703,FOLLOW_PATH,0.1387,0.1343,17.0502,20.9564,0.3896
5.984,-0.9208,-0.769,88.37,141,0.0691,FOLLOW_PATH,0.138,0.1342,17.1067,21.0192,0.3908
6.0,-0.9208,-0.7679,88.52,141,0.068,FOLLOW_PATH,0.1381,0.1343,17.157,21.0757,0.3919
6.016,-0.9207,-0.7667,88.8,141,0.0669,FOLLOW_PATH,0.1346,0.1335,17.2072,21.1385,0.393
6.032,-0.9207,-0.7656,88.8,141,0.0657,FOLLOW_PATH,0.1411,0.1344,17.2637,21.195,0.3942
6.048,-0.9207,-0.7644,89.08,141,0.0645,FOLLOW_PATH,0.138,0.1344,17.314,21.2578,0.3954
6.064,-0.9207,-0.7632,89.08,141,0.0634,FOLLOW_PATH,0.1384,0.1344,17.3705,21.3143,0.3965
6.08,-0.9207,-0.7621,89.37,141,0.0622,FOLLOW_PATH,0.1357,0.1338,17.4207,21.3771,0.3977
6.096,-0.9206,-0.761,89.51,141,0.0611,FOLLOW_PATH,0.1429,0.1351,17.471,21.4336,0.3988
6.112,-0.9206,-0.7598,89.65,141,0.0599,FOLLOW_PATH,0.1397,0.1352,17.5275,21.4964,0.4
6.128,-0.9206,-0.7587,89.79,141,0.0588,FOLLOW_PATH,0.1407,0.1357,17.5777,21.553,0.4011
6.144,-0.9206,-0.7575,89.79,141,0.0577,FOLLOW_PATH,0.1381,0.1353,17.6342,21.6095,0.4022
6.16,-0.9206,-0.7564,90.08,141,0.0565,FOLLOW_PATH,0.1382,0.1351,17.6845,21.6723,0.4034
6.176,-0.9206,-0.7553,90.22,141,0.0554,FOLLOW_PATH,0.1417,0.1358,17.7347,21.7288,0.4045
6.192,-0.9206,-0.754,90.36,141,0.0542,FOLLOW_PATH,0.1395,0.1357,17.7912,21.7916,0.4057
6.208,-0.9206,-0.7529,90.5,141,0.0531,FOLLOW_PATH,0.1398,0.1359,17.8415,21.8481,0.4068
6.224,-0.9206,-0.7518,90.5,141,0.052,FOLLOW_PATH,0.1373,0.1353,17.898,21.9046,0.408
6.24,-0.9207,-0.7506,90.78,141,0.0508,FOLLOW_PATH,0.1356,0.1345,17.9482,21.9674,0.4091
6.256,-0.9207,-0.7495,90.78,140,0.0497,FOLLOW_PATH,0.1379,0.1344,18.0048,22.024,0.4103
6.272,-0.9207,-0.7495,90.78,140,0.0746,FOLLOW_PATH,0.1405,0.1358,18.0048,22.024,0.4103
6.288,-0.9207,-0.7484,90.93,140,0.0735,FOLLOW_PATH,0.1383,0.1356,18.055,22.0805,0.4114
6.304,-0.9207,-0.7471,91.07,140,0.0723,FOLLOW_PATH,0.1396,0.1356,18.1115,22.1433,0.4126
6.32,-0.9207,-0.746,91.07,140,0.0711,FOLLOW_PATH,0.1362,0.1348,18.168,22.1998,0.4138
6.336,-0.9208,-0.7449,91.21,140,0.07,FOLLOW_PATH,0.1418,0.1356,18.2183,22.2563,0.4149
6.352,-0.9208,-0.7437,91.21,140,0.0689,FOLLOW_PATH,0.1366,0.135,18.2748,22.3128,0.416
6.368,-0.9208,-0.7426,91.21,140,0.0677,FOLLOW_PATH,0.1359,0.1343,18.3313,22.3694,0.4172
6.384,-0.9208,-0.7415,91.35,140,0.0666,FOLLOW_PATH,0.1385,0.1344,18.3816,22.4259,0.4183
6.4,-0.9209,-0.7403,91.49,140,0.0654,FOLLOW_PATH,0.1385,0.1345,18.4381,22.4887,0.4195
6.416,-0.9209,-0.7391,91.49,140,0.0642,FOLLOW_PATH,0.1363,0.134,18.4946,22.5452,0.4207
6.432,-0.9209,-0.738,91.64,140,0.0631,FOLLOW_PATH,0.136,0.1336,18.5448,22.6017,0.4218
6.448,-0.921,-0.7369,91.64,140,0.062,FOLLOW_PATH,0.1378,0.1337,18.6014,22.6582,0.4229
6.464,-0.921,-0.7357,91.64,140,0.0608,FOLLOW_PATH,0.1387,0.134,18.6579,22.7148,0.4241
6.48,-0.921,-0.7346,91.78,140,0.0597,FOLLOW_PATH,0.1372,0.1339,18.7081,22.7713,0.4252
6.496,-0.9211,-0.7334,91.78,140,0.0586,FOLLOW_PATH,0.1388,0.1342,18.7646,22.8278,0.4263
6.512,-0.9211,-0.7322,91.92,140,0.0574,FOLLOW_PATH,0.1339,0.1332,18.8212,22.8906,0.4275
6.528,-0.9211,-0.7311,92.06,140,0.0563,FOLLOW_PATH,0.1359,0.133,18.8714,22.9471,0.4286
6.544,-0.9212,-0.73,92.06,140,0.0551,FOLLOW_PATH,0.138,0.1333,18.9279,23.0036,0.4298
6.56,-0.9212,-0.7288,92.06,140,0.0539,FOLLOW_PATH,0.1353,0.1329,18.9844,23.0602,0.431
6.576,-0.9213,-0.7277,92.2,140,0.0528,FOLLOW_PATH,0.1394,0.1335,19.0347,23.1167,0.4321
6.592,-0.9213,-0.7266,92.2,140,0.0517,FOLLOW_PATH,0.1428,0.1348,19.0912,23.1732,0.4332
6.608,-0.9213,-0.7254,92.2,140,0.0505,FOLLOW_PATH,0.1387,0.1348,19.1477,23.2297,0.4344
6.624,-0.9214,-0.7242,92.35,139,0.0493,FOLLOW_PATH,0.1367,0.1343,19.2042,23.2925,0.4356
6.64,-0.9214,-0.7242,92.35,139,0.0743,FOLLOW_PATH,0.1383,0.1353,19.2042,23.2925,0.4356
6.656,-0.9214,-0.7231,92.49,139,0.0732,FOLLOW_PATH,0.1402,0.1356,19.2545,23.349,0.4367
6.672,-0.9215,-0.722,92.35,139,0.0721,FOLLOW_PATH,0.1402,0.1358,19.311,23.3993,0.4378
6.688,-0.9215,-0.7208,92.35,139,0.0709,FOLLOW_PATH,0.1363,0.135,19.3675,23.4558,0.4389
6.704,-0.9216,-0.7197,92.35,139,0.0698,FOLLOW_PATH,0.1385,0.135,19.424,23.5123,0.4401
6.72,-0.9216,-0.7185,92.35,139,0.0686,FOLLOW_PATH,0.1366,0.1345,19.4806,23.5688,0.4413
6.736,-0.9217,-0.7174,92.35,139,0.0674,FOLLOW_PATH,0.1329,0.1332,19.5371,23.6254,0.4424
6.752,-0.9217,-0.7162,92.35,139,0.0663,FOLLOW_PATH,0.1392,0.1337,19.5936,23.6819,0.4436
6.768,-0.9218,-0.7151,92.49,139,0.0652,FOLLOW_PATH,0.1399,0.1343,19.6438,23.7384,0.4447
6.784,-0.9218,-0.714,92.49,139,0.064,FOLLOW_PATH,0.1396,0.1347,19.7004,23.7949,0.4458
6.8,-0.9219,-0.7128,92.49,139,0.0629,FOLLOW_PATH,0.1392,0.1349,19.7569,23.8514,0.447
6.816,-0.9219,-0.7116,92.49,139,0.0617,FOLLOW_PATH,0.1396,0.1351,19.8134,23.908,0.4481
6.832,-0.922,-0.7105,92.49,139,0.0606,FOLLOW_PATH,0.1408,0.1355,19.8699,23.9645,0.4493
6.848,-0.922,-0.7093,92.49,139,0.0594,FOLLOW_PATH,0.1393,0.1355,19.9264,24.021,0.4505
6.864,-0.9221,-0.7082,92.49,139,0.0582,FOLLOW_PATH,0.1392,0.1355,19.983,24.0775,0.4516
6.88,-0.9221,-0.707,92.49,139,0.0571,FOLLOW_PATH,0.14,0.1357,20.0395,24.134,0.4528
6.896,-0.9222,-0.7059,92.63,139,0.056,FOLLOW_PATH,0.1386,0.1355,20.0897,24.1906,0.4539
6.912,-0.9222,-0.7048,92.63,139,0.0548,FOLLOW_PATH,0.1373,0.135,20.1462,24.2471,0.455
6.928,-0.9223,-0.7036,92.63,139,0.0537,FOLLOW_PATH,0.1387,0.135,20.2028,24.3036,0.4562
6.944,-0.9223,-0.7024,92.63,139,0.0525,FOLLOW_PATH,0.1423,0.1358,20.2593,24.3601,0.4573
6.96,-0.9224,-0.7013,92.63,139,0.0514,FOLLOW_PATH,0.1378,0.1354,20.3158,24.4166,0.4585
6.976,-0.9224,-0.7001,92.63,139,0.0502,FOLLOW_PATH,0.1374,0.135,20.3723,24.4732,0.4597
6.992,-0.9225,-0.699,92.63,138,0.049,FOLLOW_PATH,0.1376,0.1347,20.4288,24.5297,0.4608
7.008,-0.9225,-0.699,92.63,138,0.074,FOLLOW_PATH,0.1381,0.1355,20.4288,24.5297,0.4608
7.024,-0.9225,-0.6979,92.49,138,0.0729,FOLLOW_PATH,0.1402,0.1358,20.4854,24.5799,0.4619
7.04,-0.9226,-0.6967,92.49,138,0.0718,FOLLOW_PATH,0.1393,0.1357,20.5419,24.6364,0.4631
7.056,-0.9226,-0.6956,92.49,138,0.0706,FOLLOW_PATH,0.1417,0.1362,20.5984,24.693,0.4642
