t,x,y,theta_deg,idx,target_x,target_y,v,w,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7
4.128,-0.9797482160267502,-0.7881130160230285,85.6780812947422,5,-0.975,-0.7000000000000002,0.07886376902273624,0.06478796560527944,66,65,67,66,64,67,66,62
4.136,-0.9796997066672539,-0.787471146463039,85.6780812947422,5,-0.975,-0.7000000000000002,0.07878194191272495,0.06526401643430901,66,63,67,68,64,63,68,67
4.144,-0.9796511973077576,-0.7868292769030493,85.6780812947422,5,-0.975,-0.7000000000000002,0.07869890359241094,0.06574711379924403,63,68,67,66,69,70,69,69
4.152,-0.9796082540218866,-0.78625154069759,85.81993242271363,5,-0.975,-0.7000000000000002,0.07990405171117047,0.058735846250387524,66,69,66,61,67,68,66,64
4.16,-0.9795613339303411,-0.7856095530068907,85.81993242271363,5,-0.975,-0.7000000000000002,0.07982825243090126,0.05917682858750073,62,74,65,65,66,70,69,61
4.168,-0.9795144138387956,-0.7849675653161915,85.81993242271363,5,-0.975,-0.7000000000000002,0.07975130650613511,0.05962448183188783,64,68,66,70,63,70,65,67
4.176,-0.9794674937472501,-0.7843255776254923,85.81993242271359,5,-0.975,-0.7000000000000002,0.07967318772349091,0.06007895848681821,67,65,71,67,67,72,63,63
4.184,-0.9794205736557046,-0.783683589934793,85.81993242271363,5,-0.975,-0.7000000000000002,0.07959386906454563,0.0605404157391054,66,66,68,62,67,63,71,61
4.192,-0.9793736535641591,-0.7830416022440938,85.81993242271363,5,-0.975,-0.7000000000000002,0.07951332267469166,0.0610090156402876,71,63,65,72,70,66,68,64
4.2,-0.9793267334726136,-0.7823996145533946,85.81993242271363,5,-0.975,-0.7000000000000002,0.07943151983054386,0.06148492529624594,60,64,65,66,66,69,66,69
4.208,-0.9792852206584113,-0.7818217738009748,85.96178355068507,5,-0.975,-0.7000000000000002,0.08063797122203863,0.05446607561396233,75,69,63,65,62,68,67,68
4.216,-0.9792362314396423,-0.7811154005417524,86.10363467865646,5,-0.975,-0.7000000000000002,0.08183858800052214,0.04748117033422082,71,65,67,65,60,62,71,68
4.224,-0.9791924907370355,-0.78047318839539,86.10363467865646,5,-0.975,-0.7000000000000002,0.08177339651317618,0.04786043903370718,70,67,60,76,67,68,67,67
4.232,-0.9791487500344287,-0.7798309762490275,86.10363467865649,5,-0.975,-0.7000000000000002,0.08170715526103596,0.04824581501720403,68,71,68,64,68,65,70,64
4.24,-0.9791050093318219,-0.7791887641026651,86.10363467865649,5,-0.975,-0.7000000000000002,0.0816398386843185,0.0486374469855011,76,69,65,68,60,67,68,66
4.248,-0.979061268629215,-0.7785465519563027,86.10363467865649,5,-0.975,-0.7000000000000002,0.08157142038675064,0.049035488505890554,69,64,66,61,62,60,65,69
4.256,-0.9790175279266082,-0.7779043398099402,86.10363467865646,5,-0.975,-0.7000000000000002,0.08150187310106839,0.04944009821288396,65,71,64,68,64,70,67,68
4.264,-0.9789737872240014,-0.7772621276635778,86.10363467865646,5,-0.975,-0.7000000000000002,0.08143116865279819,0.049851440018924276,70,65,70,69,73,61,69,67
4.272,-0.9789265469707645,-0.7765556352833117,86.2454858066279,5,-0.975,-0.7000000000000002,0.08263457805785102,0.04285028789637835,70,61,69,66,70,68,68,68
4.28,-0.9788843963696578,-0.7759133168133715,86.24548580662793,5,-0.975,-0.7000000000000002,0.08257220735986003,0.043213145908614914,68,59,69,66,64,66,71,68
4.288,-0.9788422457685512,-0.7752709983434313,86.24548580662793,5,-0.975,-0.7000000000000002,0.08250877140019332,0.0435822013620637,71,63,64,66,65,64,68,66
4.296,-0.9788000951674445,-0.774628679873491,86.2454858066279,5,-0.975,-0.7000000000000002,0.08244424265451364,0.04395761438682788,65,70,68,64,63,67,73,71
4.304,-0.9787579445663378,-0.7739863614035508,86.2454858066279,5,-0.975,-0.7000000000000002,0.08237859264208071,0.04433955067713779,62,67,65,67,69,67,64,64
4.312,-0.9787073638450098,-0.7732155792396226,86.2454858066279,5,-0.975,-0.7000000000000002,0.08229829097567747,0.044806726834996084,65,64,71,68,64,74,61,64
4.32,-0.9786652132439031,-0.7725732607696824,86.2454858066279,5,-0.975,-0.7000000000000002,0.08223006893915825,0.04520362655488808,69,62,67,66,65,69,70,58
4.328,-0.9786230626427964,-0.7719309422997421,86.24548580662793,5,-0.975,-0.7000000000000002,0.08216062756796039,0.045607620076388855,68,69,67,72,58,68,65,65
4.336,-0.9785809120416897,-0.7712886238298019,86.24548580662793,5,-0.975,-0.7000000000000002,0.08208993388009084,0.04601889928095581,72,66,63,65,61,68,60,65
4.344,-0.978538761440583,-0.7706463053598617,86.2454858066279,5,-0.975,-0.7000000000000002,0.08201795369331638,0.046437663032760756,70,64,63,70,68,65,65,66
4.352,-0.9784966108394764,-0.7700039868899214,86.2454858066279,5,-0.975,-0.7000000000000002,0.08194465157006964,0.04686411749921349,62,72,68,65,64,66,67,68
4.36,-0.9784511198413274,-0.7692973797190072,86.38733693459932,5,-0.975,-0.6500000000000001,0.07239931241847483,0.10239664963749728,62,63,71,72,70,72,68,66
4.368,-0.9784186716483294,-0.7687834430338298,86.38733693459936,5,-0.975,-0.6500000000000001,0.07232305482460559,0.10284029833505293,72,65,67,66,67,69,66,70
4.376,-0.978382883177598,-0.7682052195179965,86.52918806257075,5,-0.975,-0.6500000000000001,0.07351625719173596,0.09589852835204793,66,64,68,69,70,64,64,67
4.384,-0.9783439135448211,-0.7675627002126669,86.52918806257075,5,-0.975,-0.6500000000000001,0.07342605435141882,0.09642330720477618,68,73,71,70,65,68,72,64
4.392,-0.9783127378385995,-0.7670486847684033,86.52918806257075,5,-0.975,-0.6500000000000001,0.07335317840232058,0.09684728229053619,72,72,66,65,72,67,67,70
4.4,-0.9782737682058226,-0.7664061654630736,86.5291880625708,5,-0.975,-0.6500000000000001,0.07326117757467276,0.09738252140954096,60,70,63,69,73,64,69,70
4.408,-0.9782394113912992,-0.7658278551154264,86.67103919054219,5,-0.975,-0.6500000000000001,0.07445735330702997,0.09042345308884503,68,62,71,66,66,67,61,69
4.416,-0.9782064864435717,-0.7652494614806783,86.81289031851362,5,-0.975,-0.6500000000000001,0.07565913262165788,0.08343178444797238,67,69,69,71,66,70,67,66
4.424,-0.9781735614958441,-0.7646710678459302,86.67103919054219,5,-0.975,-0.6500000000000001,0.07430683563012129,0.09129912943701492,65,65,61,65,62,69,64,70
4.432,-0.9781406365481166,-0.7640926742111821,86.81289031851358,5,-0.975,-0.6500000000000001,0.07550709143561607,0.08431632421299473,65,71,67,68,66,66,67,63
4.44,-0.9781048488391144,-0.7634499698235477,86.81289031851362,5,-0.975,-0.6500000000000001,0.07542490220363177,0.08479448178226522,66,70,67,68,69,64,65,66
4.448,-0.9780690611301123,-0.7628072654359135,86.81289031851362,5,-0.975,-0.6500000000000001,0.07534177571790518,0.08527809207277892,60,69,73,69,72,64,66,66
4.456,-0.9780375682509916,-0.7622287920592878,86.95474144648502,5,-0.975,-0.6500000000000001,0.0765460999601053,0.07827161764345303,67,67,65,69,71,57,66,66
4.464,-0.9780033718377905,-0.7615860010393412,86.95474144648502,5,-0.975,-0.6500000000000001,0.07646852608820566,0.07872292413617597,66,69,64,66,67,66,64,71
4.472,-0.9779760147072296,-0.7610717682233837,86.95474144648504,5,-0.975,-0.6500000000000001,0.07640582006779115,0.07908773297519467,65,66,71,69,68,62,69,67
4.48,-0.9779418182940285,-0.760428977203437,86.95474144648504,5,-0.975,-0.6500000000000001,0.07632661570257339,0.07954852529352863,70,66,63,69,72,64,66,62
4.488,-0.9779076218808274,-0.7597861861834904,86.95474144648504,5,-0.975,-0.6500000000000001,0.07624648320488304,0.0800147172677097,61,74,65,70,67,63,66,64
4.496,-0.977877561263347,-0.7592076366106993,87.09659257445644,5,-0.975,-0.6500000000000001,0.0774536009118194,0.07299199111932198,61,69,62,69,75,70,67,65
4.5040000000000004,-0.9778449563555514,-0.7585647628983828,87.09659257445644,5,-0.975,-0.6500000000000001,0.07737924392124473,0.07342458255512274,67,66,67,64,69,67,65,67
4.5120000000000005,-0.9778123514477557,-0.7579218891860663,87.09659257445648,5,-0.975,-0.6500000000000001,0.07730400049286408,0.073862331077033,67,68,68,57,71,68,63,70
4.5200000000000005,-0.9777837232761701,-0.757343266963289,87.23844370242787,5,-0.975,-0.6500000000000001,0.078515613382452,0.06681345301606247,67,65,70,63,65,71,70,70
4.5280000000000005,-0.9777527100736295,-0.7567003144990522,87.23844370242787,5,-0.975,-0.6500000000000001,0.07844635932297997,0.06721635680211535,65,67,64,65,68,70,73,66
4.5360000000000005,-0.9777216968710889,-0.7560573620348153,87.23844370242787,5,-0.975,-0.6500000000000001,0.0783762650958834,0.067624148485274,60,62,65,70,66,67,63,69
4.5440000000000005,-0.9776906836685483,-0.7554144095705785,87.23844370242787,5,-0.975,-0.6500000000000001,0.07830531532153555,0.06803691754057971,68,68,62,63,63,68,68,67
4.5520000000000005,-0.9776634881183318,-0.7548357182444395,87.38029483039931,5,-0.975,-0.6500000000000001,0.07952090162181831,0.06096492311322277,66,64,64,65,67,67,69,63
4.5600000000000005,-0.9776340668111395,-0.7541926909692147,87.38029483039931,5,-0.975,-0.6500000000000001,0.07945618713027164,0.061341416763637246,64,67,64,69,65,66,69,65
4.5680000000000005,-0.9776046455039472,-0.7535496636939899,87.38029483039931,5,-0.975,-0.6500000000000001,0.07939066848659698,0.06172258878149184,66,71,65,66,68,66,64,72
4.5760000000000005,-0.9775752241967549,-0.7529066364187651,87.38029483039931,5,-0.975,-0.6500000000000001,0.07932433061046583,0.062108526900581454,70,64,71,67,64,63,71,71
4.5840000000000005,-0.9775458028895626,-0.7522636091435403,87.38029483039931,5,-0.975,-0.6500000000000001,0.07925715804216273,0.062499321061884716,69,67,66,67,74,72,65,67
4.5920000000000005,-0.9775163815823703,-0.7516205818683154,87.38029483039931,5,-0.975,-0.6500000000000001,0.07918913493058066,0.06289506348340423,66,67,70,69,67,70,70,69
4.6000000000000005,-0.9774906188202163,-0.7510418249858628,87.52214595837074,5,-0.975,-0.6500000000000001,0.08040749167117678,0.05580695128764801,69,64,65,65,69,68,61,67
4.6080000000000005,-0.9774627895887081,-0.7503987268410407,87.52214595837074,5,-0.975,-0.6500000000000001,0.0803460119600896,0.056164625748196695,71,68,64,66,63,69,64,68
4.616,-0.9774349603572,-0.7497556286962186,87.52214595837074,5,-0.975,-0.6500000000000001,0.08028373919555437,0.05652691400668308,66,65,64,71,63,70,68,62
4.624,-0.9774071311256919,-0.7491125305513965,87.52214595837074,5,-0.975,-0.6500000000000001,0.08022065793490017,0.05689390590492449,66,67,67,64,67,63,63,59
4.632,-0.9773793018941838,-0.7484694324065744,87.52214595837074,5,-0.975,-0.6500000000000001,0.08015675233194365,0.05726569363227907,64,68,62,62,69,66,66,65
4.64,-0.9773514726626756,-0.7478263342617523,87.52214595837074,5,-0.975,-0.6500000000000001,0.08009200612372512,0.05764237180281073,70,70,66,67,63,70,71,70
4.648,-0.9773236434311675,-0.7471832361169302,87.52214595837074,5,-0.975,-0.6500000000000001,0.08002640261671701,0.05802403753552632,64,75,69,68,65,65,66,68
4.656,-0.9772958141996594,-0.746540137972108,87.52214595837074,5,-0.975,-0.6500000000000001,0.07995992467248157,0.058410790537814825,64,63,68,66,64,67,70,69
4.664,-0.9772695772144128,-0.7458969728995138,87.80584821431357,5,-0.975,-0.6500000000000001,0.08245444061976018,0.04389828502997583,63,64,69,64,68,66,67,66
4.672,-0.9772415923330936,-0.7451894561355304,87.66399708634214,5,-0.975,-0.6500000000000001,0.08111692375544102,0.05167964272441572,65,67,68,67,67,71,71,71
4.68,-0.9772186956120142,-0.7446105787831804,87.8058482143136,5,-0.975,-0.6500000000000001,0.0823431147885668,0.04454595246225712,71,68,66,61,69,64,66,71
4.688,-0.9771907107306951,-0.743903062019197,87.66399708634216,5,-0.975,-0.6500000000000001,0.0810039248110648,0.05233704393463001,66,69,61,70,59,65,64,69
4.696,-0.9771678140096157,-0.7433241846668469,87.8058482143136,5,-0.975,-0.6500000000000001,0.08222871872032882,0.04521148180962009,67,67,65,65,63,67,65,70
4.704,-0.9771398291282966,-0.7426166679028635,87.66399708634216,5,-0.975,-0.6500000000000001,0.08088778567757891,0.053012714024543994,73,74,72,63,63,67,71,71
4.712,-0.9771169324072172,-0.7420377905505134,87.80584821431357,5,-0.975,-0.6500000000000001,0.08211112364054547,0.04589562225174171,69,62,66,70,66,68,67,62
4.72,-0.9770906992581088,-0.74133020667083,87.94769934228499,5,-0.975,-0.6500000000000001,0.08333158792058619,0.038795248888510825,60,61,74,66,64,62,66,68
4.728,-0.9770644661090003,-0.7406226227911467,87.8058482143136,5,-0.975,-0.6500000000000001,0.081997854052403,0.046554598003563104,70,66,65,66,64,65,65,63
4.736,-0.9770398215308329,-0.7399793947330157,87.8058482143136,5,-0.975,-0.6500000000000001,0.08194062482125526,0.04688754417420071,66,64,64,66,62,65,71,64
4.744,-0.9770151769526655,-0.7393361666748847,87.8058482143136,6,-0.975,-0.6500000000000001,0.08188257118515102,0.04722528653845859,71,69,70,63,65,68,69,66
4.752,-0.9769905323744981,-0.7386929386167537,87.80584821431357,6,-0.975,-0.6500000000000001,0.08182367520264035,0.0475679294754614,63,64,63,64,67,65,64,62
4.76,-0.9769642992253896,-0.7379853547370703,87.94769934228499,6,-0.975,-0.6500000000000001,0.08303968994051478,0.040493442499233145,59,68,69,67,66,65,73,65
4.768,-0.9769412472053587,-0.7373420676360241,87.94769934228499,6,-0.975,-0.6500000000000001,0.08298840755739549,0.04079179131046673,61,62,69,75,65,68,71,69
4.776,-0.9769181951853277,-0.7366987805349778,87.94769934228503,6,-0.975,-0.6500000000000001,0.0829363639330573,0.04109456884359086,63,65,62,66,64,67,67,68
4.784,-0.9768951431652968,-0.7360554934339316,87.94769934228503,6,-0.975,-0.6500000000000001,0.0828835419919201,0.04140187444030375,68,65,69,65,68,69,71,67
4.792,-0.9768720911452659,-0.7354122063328854,87.94769934228499,6,-0.975,-0.6500000000000001,0.08282992414388811,0.04171381043563449,66,74,67,68,66,67,69,66
4.8,-0.9768476098891625,-0.7347045596745879,88.08955047025643,6,-0.975,-0.6500000000000001,0.08405199798078218,0.034604073050207296,66,68,69,66,66,70,68,68
4.808,-0.9768261505685638,-0.7340612174736098,88.08955047025643,6,-0.975,-0.6500000000000001,0.08400646282195734,0.034868985865844644,64,70,64,64,62,64,66,68
4.816,-0.9768046912479651,-0.7334178752726316,88.08955047025643,6,-0.975,-0.6500000000000001,0.08396022512437337,0.035137985886305234,70,68,74,67,68,64,68,71
4.824,-0.9767802099918618,-0.7327102286143341,87.94769934228503,6,-0.975,-0.6500000000000001,0.08262640954189748,0.042897810395841944,65,64,68,68,60,65,68,72
4.832,-0.9767557287357584,-0.7320025819560366,88.08955047025647,6,-0.975,-0.6500000000000001,0.08384492753003434,0.03580876009992018,62,69,66,68,71,63,61,62
4.84,-0.9767342694151597,-0.7313592397550585,88.08955047025643,6,-0.975,-0.6500000000000001,0.08379624189478488,0.036092001644429494,65,71,60,61,64,64,65,71
4.848,-0.976712810094561,-0.7307158975540803,88.08955047025643,6,-0.975,-0.6500000000000001,0.0837467799658106,0.036379759482759066,68,67,69,68,67,66,65,65
4.856,-0.9766913507739623,-0.7300725553531021,88.08955047025643,6,-0.975,-0.6500000000000001,0.08369652302779235,0.03667214249622219,62,63,68,61,63,66,67,65
4.864,-0.97666862156092,-0.7293648502536614,88.23140159822786,6,-0.975,-0.6500000000000001,0.08492265257814631,0.029538809926330734,68,71,65,70,65,67,67,64
4.872,-0.9766487550712869,-0.7287214568960724,88.23140159822786,6,-0.975,-0.6500000000000001,0.08488114522709637,0.0297802899061983,63,67,66,58,66,64,63,69
4.88,-0.9766260258582447,-0.7280137517966315,88.08955047025647,6,-0.975,-0.6500000000000001,0.083552244028773,0.03751152368767863,63,69,62,70,65,65,69,68
4.888,-0.9766032966452024,-0.7273060466971907,88.23140159822786,6,-0.975,-0.6500000000000001,0.0847757064165838,0.030393708040475254,68,61,68,69,68,63,66,73
4.896,-0.9765834301555693,-0.7266626533396017,88.23140159822786,6,-0.975,-0.6500000000000001,0.08473185060109405,0.03064885083262303,67,67,67,63,66,59,66,60
4.904,-0.9765635636659361,-0.7260192599820127,88.23140159822786,6,-0.975,-0.6500000000000001,0.08468725227518883,0.030908313375264118,65,63,67,63,68,71,66,67
4.912,-0.9765425866352723,-0.7253115007792575,88.3732527261993,6,-0.975,-0.6500000000000001,0.085919973911984,0.023736629601047714,68,71,63,70,60,66,66,71
4.92,-0.9765216096046084,-0.7246037415765024,88.23140159822786,6,-0.975,-0.6500000000000001,0.08459854140579938,0.03142441229298165,65,69,63,67,68,65,68,66
4.928,-0.9765017431149753,-0.7239603482189134,88.23140159822789,6,-0.975,-0.6500000000000001,0.08455154137261257,0.031697847402200496,64,68,70,67,66,72,61,70
4.936,-0.9764807660843114,-0.7232525890161583,88.3732527261993,6,-0.975,-0.6500000000000001,0.08578171630476636,0.024540979755006687,63,68,64,68,68,64,68,65
4.944,-0.9764624925474141,-0.7226091484455931,88.3732527261993,6,-0.975,-0.6500000000000001,0.08574432806423199,0.02475849572129074,63,62,68,68,69,66,63,61
4.952,-0.9764415155167503,-0.721901389242838,88.23140159822786,6,-0.975,-0.6500000000000001,0.08441948319979692,0.03246613070880078,67,66,65,64,61,57,63,67
4.96,-0.9764205384860865,-0.7211936300400829,88.3732527261993,6,-0.975,-0.6500000000000001,0.08564700041286286,0.025324725044499008,65,70,71,70,66,66,67,71
4.968,-0.9764022649491891,-0.7205501894695177,88.3732527261993,6,-0.975,-0.6500000000000001,0.08560729195474501,0.025555739489514506,67,68,63,66,67,61,67,65
4.976,-0.9763839914122918,-0.7199067488989525,88.3732527261993,6,-0.975,-0.6000000000000001,0.08131090042693748,0.050551132194524895,62,66,66,73,64,71,72,71
4.984,-0.9763657178753945,-0.7192633083283873,88.3732527261993,6,-0.975,-0.6000000000000001,0.08126400803284191,0.050823941084894964,60,73,61,68,68,71,65,74
4.992,-0.9763464931556861,-0.7185554993604785,88.51510385417072,6,-0.975,-0.6000000000000001,0.08249231019113866,0.04367796879435137,68,66,72,70,72,68,69,72
5.0,-0.9763298126835311,-0.7179120155208611,88.51510385417072,6,-0.975,-0.6000000000000001,0.08245132860094735,0.043916390021531804,60,68,65,72,67,70,67,67
5.008,-0.9763105879638228,-0.7172042065529524,88.3732527261993,6,-0.975,-0.6000000000000001,0.0811252131915602,0.051631416739944536,67,64,60,70,71,70,69,68
5.016,-0.9762948586476977,-0.7166250901246634,88.51510385417072,6,-0.975,-0.6000000000000001,0.08236096336820921,0.044442113635069,67,73,73,66,72,67,63,70
5.024,-0.9762756339279893,-0.7159172811567546,88.3732527261993,6,-0.975,-0.6000000000000001,0.08103374691922599,0.05216354594219719,68,67,62,60,65,68,65,68
5.032,-0.9762599046118643,-0.7153381647284656,88.51510385417072,6,-0.975,-0.6000000000000001,0.08226858120944426,0.0449795712485852,65,71,64,70,66,64,65,59
5.04,-0.9762398880452783,-0.7145659841209248,88.51510385417072,6,-0.975,-0.6000000000000001,0.08221645855067908,0.045282808585367144,67,69,71,70,63,70,71,71
5.048,-0.9762232075731233,-0.7139225002813074,88.51510385417072,6,-0.975,-0.6000000000000001,0.08217248315864634,0.0455386470456427,63,67,64,66,64,67,71,73
5.056,-0.9762065271009683,-0.7132790164416901,88.51510385417072,6,-0.975,-0.6000000000000001,0.08212800807842302,0.045797392573971196,68,65,66,61,64,70,65,67
5.064,-0.9761898466288134,-0.7126355326020728,88.51510385417076,6,-0.975,-0.6000000000000001,0.08208302474515419,0.046059094998658796,76,67,69,68,66,69,68,62
5.072,-0.9761731661566584,-0.7119920487624555,88.51510385417069,6,-0.975,-0.6000000000000001,0.08203752439713374,0.046323805293245535,70,69,63,67,69,64,66,67
5.08,-0.9761564856845034,-0.7113485649228382,88.51510385417072,6,-0.975,-0.6000000000000001,0.08199149807012224,0.046591575609562286,69,65,64,69,64,73,69,69
5.088,-0.9761390133935872,-0.7106407105282413,88.65695498214211,6,-0.975,-0.6000000000000001,0.083220995261786,0.03943865089671018,66,69,67,69,67,68,71,67
5.096,-0.9761239260884162,-0.709997187363761,88.65695498214215,6,-0.975,-0.6000000000000001,0.08318132795750242,0.03966942591842315,63,71,71,70,68,67,65,63
5.104,-0.9761088387832453,-0.7093536641992808,88.6569549821422,6,-0.975,-0.6000000000000001,0.08314119372238139,0.03990291743363361,70,68,65,67,62,65,63,71
5.112,-0.9760937514780743,-0.7087101410348006,88.65695498214211,6,-0.975,-0.6000000000000001,0.08310058426361787,0.040139173687925744,64,60,66,64,77,68,65,69
5.12,-0.9760780317230454,-0.7080022455522597,88.79880611011359,6,-0.975,-0.6000000000000001,0.08433619936901587,0.032950656395735134,63,65,68,61,68,63,66,68
5.128,-0.976064537677335,-0.7073586870073468,88.79880611011355,6,-0.975,-0.6000000000000001,0.08430224276937158,0.03314820788459327,65,69,67,65,67,72,71,73
5.136,-0.9760510436316246,-0.706715128462434,88.79880611011359,6,-0.975,-0.6000000000000001,0.08426787656578168,0.03334814235261141,61,68,64,70,69,69,71,68
5.144,-0.9760353238765958,-0.7060072329798931,88.65695498214211,6,-0.975,-0.6000000000000001,0.08294866840056023,0.0410229843533807,63,66,69,62,66,68,70,69
5.152,-0.9760196041215669,-0.7052993374973522,88.79880611011359,6,-0.975,-0.6000000000000001,0.08418220839410523,0.03384653957258399,71,71,69,67,61,59,67,69
5.16,-0.9760061100758565,-0.7046557789524392,88.79880611011359,6,-0.975,-0.6000000000000001,0.0841464276659437,0.03405470341097727,69,64,61,66,70,63,59,69
5.168,-0.9759926160301461,-0.7040122204075264,88.79880611011355,6,-0.975,-0.6000000000000001,0.08411020411439006,0.03426544349143623,68,71,71,69,61,69,68,65
5.176,-0.9759791219844357,-0.7033686618626136,88.79880611011359,6,-0.975,-0.6000000000000001,0.08407352946802979,0.03447880793509994,67,66,65,67,70,64,73,68
5.184,-0.9759651548616473,-0.7026607296311246,88.94065723808498,6,-0.975,-0.6000000000000001,0.08531371859002652,0.027263680093013054,69,70,67,64,73,72,67,65
5.192,-0.9759511877388588,-0.7019527973996356,88.79880611011359,6,-0.975,-0.6000000000000001,0.08400008086939038,0.03490611456084447,61,70,66,69,69,65,63,63
5.2,-0.9759376936931484,-0.7013092388547227,88.79880611011355,6,-0.975,-0.6000000000000001,0.08396196099573275,0.03512788699610114,67,63,69,67,65,65,63,69
5.208,-0.97592372657036,-0.7006013066232337,88.94065723808498,6,-0.975,-0.6000000000000001,0.0852006182526884,0.027921671183568586,67,71,68,72,72,59,70,70
5.216,-0.975911825866821,-0.6999577166425354,88.94065723808502,6,-0.975,-0.6000000000000001,0.08516971329600774,0.028101468933323215,71,67,65,69,68,65,63,59
5.224,-0.9758978587440326,-0.6992497844110463,88.79880611011355,6,-0.975,-0.6000000000000001,0.08385404114544112,0.0357557392347172,63,67,66,64,68,63,67,61
