tiempo_s,x_est,y_est,theta_deg,wp_restantes,dist_wp,estado,crudo_m,kalman_m,enc_izq_rad,enc_der_rad,long_ejecutada_m
27.504,0.1907,-0.1422,-41.40,30,0.0828,TRACKING,66.6,66.7,92.69908,108.16044,2.1814
27.520,0.1919,-0.1433,-41.53,30,0.0812,TRACKING,66.0,66.2,92.78072,108.23580,2.1830
27.536,0.1930,-0.1443,-41.53,30,0.1857,TRACKING,71.1,66.6,92.85608,108.31116,2.1845
27.552,0.1943,-0.1454,-41.66,30,0.1841,TRACKING,70.6,67.1,92.93772,108.38652,2.1861
27.568,0.1955,-0.1464,-41.79,30,0.1825,TRACKING,73.4,67.3,93.01936,108.46188,2.1877
27.584,0.1966,-0.1475,-41.79,30,0.1810,TRACKING,67.1,67.3,93.09472,108.53724,2.1893
27.600,0.1978,-0.1485,-41.92,30,0.1794,TRACKING,68.2,67.4,93.17636,108.61260,2.1909
27.616,0.1990,-0.1496,-42.04,30,0.1778,TRACKING,62.7,66.6,93.25800,108.68796,2.1925
27.632,0.2001,-0.1506,-42.04,30,0.1762,TRACKING,64.9,65.8,93.33336,108.76332,2.1941
27.648,0.2013,-0.1517,-42.17,29,0.1746,TRACKING,64.9,65.7,93.41500,108.83868,2.1957
27.664,0.2025,-0.1528,-42.30,29,0.1730,TRACKING,67.4,65.9,93.49664,108.91404,2.1973
27.680,0.2037,-0.1538,-42.30,29,0.1715,TRACKING,72.9,66.5,93.57200,108.98940,2.1988
27.696,0.2049,-0.1549,-42.43,29,0.1699,TRACKING,67.0,66.6,93.65364,109.06476,2.2004
27.712,0.2061,-0.1560,-42.56,29,0.1682,TRACKING,69.1,66.9,93.73528,109.14012,2.2020
27.728,0.2072,-0.1571,-42.69,29,0.1666,TRACKING,75.2,67.4,93.81692,109.21548,2.2036
27.744,0.2084,-0.1582,-42.69,29,0.1651,TRACKING,69.8,67.5,93.89228,109.29084,2.2052
27.760,0.2096,-0.1592,-42.82,29,0.1635,TRACKING,69.8,67.8,93.97392,109.36620,2.2068
27.776,0.2108,-0.1604,-42.82,29,0.1618,TRACKING,66.0,67.6,94.05556,109.44784,2.2085
27.792,0.2120,-0.1615,-42.95,29,0.1602,TRACKING,70.6,67.3,94.13720,109.52320,2.2101
27.808,0.2131,-0.1625,-42.95,29,0.1587,TRACKING,68.9,67.5,94.21256,109.59856,2.2116
27.824,0.2143,-0.1636,-43.08,29,0.1571,TRACKING,64.7,67.0,94.29420,109.67392,2.2132
27.840,0.2155,-0.1648,-43.08,29,0.1554,TRACKING,71.3,67.6,94.37584,109.75556,2.2149
27.856,0.2167,-0.1659,-43.21,29,0.1538,TRACKING,70.1,67.9,94.45748,109.83092,2.2165
27.872,0.2178,-0.1670,-43.34,29,0.1522,TRACKING,69.6,67.9,94.53912,109.90628,2.2181
27.888,0.2190,-0.1681,-43.21,29,0.1506,TRACKING,68.9,68.0,94.61448,109.98792,2.2197
27.904,0.2202,-0.1692,-43.34,29,0.1489,TRACKING,65.1,67.6,94.69612,110.06328,2.2213
27.920,0.2213,-0.1703,-43.47,29,0.1473,TRACKING,66.0,67.0,94.77776,110.13864,2.2230
27.936,0.2225,-0.1714,-43.60,29,0.1457,TRACKING,67.7,67.1,94.85940,110.21400,2.2246
27.952,0.2237,-0.1725,-43.60,29,0.1441,TRACKING,68.7,66.5,94.94104,110.29564,2.2262
27.968,0.2248,-0.1736,-43.60,29,0.1425,TRACKING,67.1,66.6,95.01640,110.37100,2.2278
27.984,0.2261,-0.1748,-43.60,29,0.1408,TRACKING,68.7,66.9,95.09804,110.45264,2.2295
28.000,0.2272,-0.1759,-43.73,29,0.1392,TRACKING,69.2,67.2,95.17968,110.52800,2.2311
28.016,0.2284,-0.1770,-43.86,29,0.1376,TRACKING,67.5,66.6,95.26132,110.60336,2.2327
28.032,0.2296,-0.1782,-43.86,29,0.1360,TRACKING,69.0,67.0,95.34296,110.68500,2.2343
28.048,0.2307,-0.1793,-43.99,29,0.1343,TRACKING,65.5,66.5,95.42460,110.76036,2.2360
28.064,0.2319,-0.1804,-43.86,29,0.1327,TRACKING,69.3,66.9,95.49996,110.84200,2.2376
28.080,0.2331,-0.1815,-43.99,29,0.1311,TRACKING,70.4,67.3,95.58160,110.91736,2.2392
28.096,0.2343,-0.1827,-43.99,29,0.1295,TRACKING,66.9,66.6,95.66324,110.99900,2.2408
28.112,0.2354,-0.1838,-44.11,29,0.1278,TRACKING,67.6,66.5,95.74488,111.07436,2.2425
28.128,0.2366,-0.1849,-44.11,29,0.1262,TRACKING,72.9,67.3,95.82652,111.15600,2.2441
28.144,0.2378,-0.1861,-44.24,29,0.1246,TRACKING,68.3,67.4,95.90816,111.23136,2.2457
28.160,0.2390,-0.1872,-44.24,29,0.1229,TRACKING,70.6,67.8,95.98980,111.31300,2.2474
28.176,0.2401,-0.1883,-44.24,29,0.1213,TRACKING,67.3,67.1,96.06516,111.38836,2.2490
28.192,0.2413,-0.1895,-44.24,29,0.1197,TRACKING,71.2,67.7,96.14680,111.47000,2.2506
28.208,0.2425,-0.1907,-44.24,29,0.1180,TRACKING,72.0,67.5,96.22844,111.55164,2.2523
28.224,0.2436,-0.1918,-44.37,29,0.1164,TRACKING,68.5,67.5,96.31008,111.62700,2.2539
28.240,0.2448,-0.1929,-44.37,29,0.1147,TRACKING,68.8,67.2,96.39172,111.70864,2.2556
28.256,0.2460,-0.1941,-44.50,29,0.1131,TRACKING,65.5,67.0,96.47336,111.78400,2.2572
28.272,0.2472,-0.1952,-44.50,29,0.1114,TRACKING,67.2,66.9,96.55500,111.86564,2.2589
28.288,0.2483,-0.1964,-44.63,29,0.1098,TRACKING,67.7,67.0,96.63664,111.94100,2.2605
28.304,0.2495,-0.1976,-44.63,29,0.1082,TRACKING,71.2,66.9,96.71828,112.02264,2.2622
28.320,0.2507,-0.1987,-44.50,29,0.1065,TRACKING,69.2,67.1,96.79364,112.10428,2.2638
28.336,0.2518,-0.1998,-44.63,29,0.1049,TRACKING,67.3,66.7,96.87528,112.17964,2.2654
28.352,0.2530,-0.2010,-44.63,29,0.1033,TRACKING,69.2,67.0,96.95692,112.26128,2.2670
28.368,0.2541,-0.2021,-44.76,29,0.1017,TRACKING,66.0,66.9,97.03856,112.33664,2.2687
28.384,0.2553,-0.2033,-44.76,29,0.1000,TRACKING,65.5,66.7,97.12020,112.41828,2.2703
28.400,0.2565,-0.2045,-44.76,29,0.0983,TRACKING,73.8,67.6,97.20184,112.49992,2.2720
28.416,0.2577,-0.2056,-44.89,29,0.0967,TRACKING,65.9,67.4,97.28348,112.57528,2.2736
28.432,0.2588,-0.2068,-44.89,29,0.0950,TRACKING,71.8,67.0,97.36512,112.65692,2.2753
28.448,0.2600,-0.2080,-44.89,29,0.0933,TRACKING,72.2,67.1,97.44676,112.73856,2.2770
28.464,0.2612,-0.2091,-45.02,29,0.0917,TRACKING,69.4,67.4,97.52840,112.81392,2.2786
28.480,0.2624,-0.2103,-45.02,29,0.0901,TRACKING,69.7,67.7,97.61004,112.89556,2.2802
28.496,0.2635,-0.2114,-44.89,29,0.0885,TRACKING,68.5,67.8,97.68540,112.97720,2.2819
28.512,0.2647,-0.2126,-44.89,29,0.0868,TRACKING,70.3,67.4,97.76704,113.05884,2.2835
28.528,0.2658,-0.2137,-45.02,29,0.0852,TRACKING,72.0,68.0,97.84868,113.13420,2.2851
28.544,0.2670,-0.2149,-45.02,29,0.0835,TRACKING,69.8,68.3,97.93032,113.21584,2.2868
28.560,0.2682,-0.2161,-45.02,29,0.0818,TRACKING,73.1,68.9,98.01196,113.29748,2.2885
28.576,0.2693,-0.2173,-45.15,29,0.0802,TRACKING,65.3,68.4,98.09360,113.37284,2.2901
28.592,0.2705,-0.2184,-45.15,29,0.1139,TRACKING,74.9,69.3,98.17524,113.45448,2.2918
28.608,0.2717,-0.2196,-45.15,29,0.1122,TRACKING,75.0,68.8,98.25688,113.53612,2.2934
28.624,0.2729,-0.2208,-45.15,29,0.1105,TRACKING,64.1,68.1,98.33852,113.61776,2.2951
28.640,0.2740,-0.2220,-45.28,29,0.1089,TRACKING,66.6,67.9,98.42016,113.69312,2.2967
28.656,0.2752,-0.2231,-45.28,29,0.1073,TRACKING,65.8,67.6,98.50180,113.77476,2.2984
28.672,0.2763,-0.2243,-45.28,29,0.1056,TRACKING,70.1,67.4,98.58344,113.85640,2.3001
28.688,0.2775,-0.2255,-45.28,28,0.1039,TRACKING,70.0,67.7,98.66508,113.93804,2.3017
28.704,0.2787,-0.2267,-45.28,28,0.1022,TRACKING,70.2,67.3,98.74672,114.01968,2.3034
28.720,0.2799,-0.2279,-45.28,28,0.1006,TRACKING,68.7,67.5,98.82836,114.10132,2.3051
28.736,0.2811,-0.2291,-45.28,28,0.0989,TRACKING,71.0,67.8,98.91000,114.18296,2.3068
28.752,0.2822,-0.2302,-45.41,28,0.0973,TRACKING,65.9,67.5,98.99164,114.25832,2.3084
28.768,0.2834,-0.2314,-45.41,28,0.0956,TRACKING,68.5,67.6,99.07328,114.33996,2.3100
28.784,0.2845,-0.2326,-45.41,28,0.0939,TRACKING,72.0,67.9,99.15492,114.42160,2.3117
28.800,0.2857,-0.2338,-45.41,28,0.0923,TRACKING,68.0,67.9,99.23656,114.50324,2.3134
28.816,0.2869,-0.2350,-45.41,28,0.0906,TRACKING,69.6,68.0,99.31820,114.58488,2.3151
28.832,0.2881,-0.2362,-45.41,28,0.0889,TRACKING,70.5,68.3,99.39984,114.66652,2.3167
28.848,0.2892,-0.2374,-45.41,28,0.0872,TRACKING,72.5,68.3,99.48148,114.74816,2.3184
28.864,0.2904,-0.2386,-45.41,28,0.0856,TRACKING,69.5,68.4,99.56312,114.82980,2.3201
28.880,0.2915,-0.2397,-45.54,28,0.0840,TRACKING,68.0,68.4,99.64476,114.90516,2.3217
28.896,0.2927,-0.2409,-45.54,28,0.0823,TRACKING,67.4,68.2,99.72640,114.98680,2.3234
28.912,0.2939,-0.2421,-45.54,28,0.0806,TRACKING,68.4,68.3,99.80804,115.06844,2.3250
28.928,0.2951,-0.2433,-45.54,28,0.0980,TRACKING,69.8,68.1,99.88968,115.15008,2.3267
28.944,0.2960,-0.2443,-45.15,28,0.0967,TRACKING,71.1,68.0,99.94620,115.22544,2.3281
28.960,0.2970,-0.2452,-44.76,28,0.0953,TRACKING,69.0,67.9,100.00272,115.30080,2.3294
28.976,0.2980,-0.2462,-44.50,28,0.0939,TRACKING,70.4,68.3,100.06552,115.37616,2.3308
28.992,0.2989,-0.2471,-44.24,28,0.0927,TRACKING,67.0,68.1,100.12204,115.44524,2.3321
29.008,0.2999,-0.2481,-43.99,28,0.0913,TRACKING,67.7,67.4,100.18484,115.52060,2.3335
29.024,0.3009,-0.2490,-43.60,28,0.0899,TRACKING,71.2,67.8,100.24136,115.59596,2.3349
29.040,0.3019,-0.2500,-43.34,27,0.0885,TRACKING,74.5,68.6,100.30416,115.67132,2.3363
29.056,0.3029,-0.2510,-43.08,27,0.0871,TRACKING,74.4,68.8,100.36696,115.74668,2.3377
29.072,0.3039,-0.2519,-42.69,27,0.0858,TRACKING,73.5,69.1,100.42348,115.82204,2.3391
29.088,0.3050,-0.2529,-42.43,27,0.0844,TRACKING,69.5,69.1,100.48628,115.89740,2.3405
29.104,0.3060,-0.2538,-42.17,27,0.0830,TRACKING,74.7,69.8,100.54908,115.97276,2.3419
29.120,0.3071,-0.2548,-41.92,27,0.0816,TRACKING,70.9,69.9,100.61188,116.04812,2.3433
29.136,0.3081,-0.2557,-41.66,27,0.0802,TRACKING,68.9,69.0,100.67468,116.12348,2.3447
29.152,0.3092,-0.2566,-41.40,27,0.1137,TRACKING,69.7,68.7,100.73748,116.19884,2.3462
29.168,0.3103,-0.2576,-41.27,27,0.1122,TRACKING,71.6,68.8,100.80656,116.27420,2.3476
29.184,0.3115,-0.2587,-41.14,27,0.1106,TRACKING,65.3,68.4,100.88192,116.35584,2.3492
29.200,0.3126,-0.2597,-41.01,27,0.1091,TRACKING,70.5,68.1,100.95100,116.43120,2.3507
29.216,0.3138,-0.2607,-40.88,27,0.1075,TRACKING,68.6,68.1,101.02636,116.51284,2.3523
29.232,0.3150,-0.2617,-40.75,27,0.1060,TRACKING,64.9,67.6,101.09544,116.58820,2.3538
29.248,0.3162,-0.2627,-40.62,26,0.1044,TRACKING,68.1,67.3,101.17080,116.66984,2.3554
29.264,0.3174,-0.2637,-40.36,26,0.1029,TRACKING,66.1,67.2,101.23988,116.75148,2.3570
29.280,0.3185,-0.2647,-40.36,26,0.1013,TRACKING,69.6,67.2,101.31524,116.82684,2.3585
29.296,0.3198,-0.2658,-40.23,26,0.0997,TRACKING,69.1,67.4,101.39060,116.90848,2.3601
29.312,0.3209,-0.2667,-40.10,26,0.0982,TRACKING,68.4,67.5,101.45968,116.98384,2.3616
29.328,0.3221,-0.2678,-39.97,26,0.0966,TRACKING,66.7,67.4,101.53504,117.06548,2.3632
29.344,0.3233,-0.2688,-39.97,26,0.0951,TRACKING,73.8,68.3,101.61040,117.14084,2.3648
29.360,0.3245,-0.2697,-39.72,26,0.0936,TRACKING,68.9,68.3,101.67948,117.22248,2.3663
29.376,0.3257,-0.2708,-39.59,26,0.0919,TRACKING,65.3,67.9,101.75484,117.30412,2.3679
29.392,0.3269,-0.2718,-39.59,26,0.0904,TRACKING,73.0,68.4,101.83020,117.37948,2.3695
29.408,0.3281,-0.2727,-39.33,26,0.0889,TRACKING,68.4,68.1,101.89928,117.46112,2.3710
29.424,0.3293,-0.2737,-39.33,26,0.0873,TRACKING,66.7,67.8,101.97464,117.53648,2.3725
29.440,0.3306,-0.2747,-39.20,26,0.0857,TRACKING,69.3,67.9,102.05000,117.61812,2.3742
29.456,0.3318,-0.2758,-39.07,26,0.0841,TRACKING,65.2,67.5,102.12536,117.69976,2.3758
29.472,0.3330,-0.2767,-39.07,26,0.0826,TRACKING,65.9,66.8,102.20072,117.77512,2.3773
29.488,0.3343,-0.2777,-38.94,26,0.0810,TRACKING,71.1,67.3,102.27608,117.85676,2.3789
29.504,0.3355,-0.2787,-38.68,26,0.1008,TRACKING,72.5,68.0,102.34516,117.93840,2.3805
29.520,0.3365,-0.2795,-38.42,26,0.0995,TRACKING,66.6,67.5,102.40168,118.00748,2.3818
29.536,0.3375,-0.2803,-38.03,26,0.0982,TRACKING,66.9,67.4,102.45820,118.08284,2.3831
29.552,0.3386,-0.2812,-37.64,26,0.0969,TRACKING,68.0,67.5,102.51472,118.15820,2.3845
29.568,0.3396,-0.2820,-37.39,26,0.0956,TRACKING,66.6,67.4,102.57124,118.22728,2.3857
29.584,0.3407,-0.2828,-37.00,26,0.0943,TRACKING,66.5,67.1,102.62776,118.30264,2.3871
29.600,0.3418,-0.2836,-36.61,26,0.0930,TRACKING,69.6,67.5,102.68428,118.37800,2.3884
29.616,0.3429,-0.2844,-36.48,26,0.0916,TRACKING,71.6,68.0,102.74708,118.44708,2.3898
29.632,0.3440,-0.2852,-36.09,25,0.0903,TRACKING,66.6,67.4,102.80360,118.52244,2.3912
29.648,0.3451,-0.2860,-35.70,25,0.0890,TRACKING,68.7,67.5,102.86012,118.59780,2.3925
29.664,0.3462,-0.2868,-35.44,25,0.0876,TRACKING,63.6,67.0,102.92292,118.67316,2.3939
29.680,0.3473,-0.2876,-35.06,25,0.0862,TRACKING,74.0,67.9,102.97944,118.74852,2.3953
29.696,0.3485,-0.2884,-34.80,25,0.0848,TRACKING,68.2,68.0,103.04224,118.82388,2.3967
29.712,0.3495,-0.2891,-34.54,25,0.0836,TRACKING,73.0,68.6,103.09876,118.89296,2.3980
29.728,0.3507,-0.2899,-34.28,25,0.0822,TRACKING,68.4,68.6,103.16156,118.96832,2.3994
29.744,0.3519,-0.2907,-34.02,25,0.0808,TRACKING,70.2,68.1,103.22436,119.04368,2.4008
29.760,0.3530,-0.2915,-33.63,25,0.1479,TRACKING,65.7,67.8,103.28088,119.11904,2.4022
29.776,0.3544,-0.2924,-33.63,25,0.1462,TRACKING,67.4,67.6,103.36252,119.20068,2.4038
29.792,0.3558,-0.2933,-33.63,25,0.1445,TRACKING,67.7,67.6,103.44416,119.28232,2.4055
29.808,0.3571,-0.2942,-33.76,25,0.1429,TRACKING,67.6,67.6,103.52580,119.35768,2.4071
29.824,0.3585,-0.2952,-33.76,25,0.1412,TRACKING,66.6,67.3,103.60744,119.43932,2.4088
29.840,0.3599,-0.2961,-33.76,25,0.1396,TRACKING,66.9,66.4,103.68908,119.52096,2.4105
29.856,0.3613,-0.2970,-33.76,24,0.1379,TRACKING,65.0,65.9,103.77072,119.60260,2.4121
29.872,0.3627,-0.2979,-33.76,24,0.1362,TRACKING,74.3,67.0,103.85236,119.68424,2.4138
29.888,0.3640,-0.2988,-33.89,24,0.1346,TRACKING,68.5,66.9,103.93400,119.75960,2.4154
29.904,0.3654,-0.2998,-33.89,24,0.1329,TRACKING,65.3,66.5,104.01564,119.84124,2.4171
29.920,0.3668,-0.3007,-33.89,24,0.1312,TRACKING,68.8,66.5,104.09728,119.92288,2.4188
29.936,0.3682,-0.3016,-33.89,24,0.1296,TRACKING,74.0,67.5,104.17892,120.00452,2.4204
29.952,0.3696,-0.3026,-33.89,24,0.1279,TRACKING,63.4,66.9,104.26056,120.08616,2.4221
29.968,0.3710,-0.3035,-33.89,24,0.1262,TRACKING,72.4,67.1,104.34220,120.16780,2.4238
29.984,0.3723,-0.3044,-34.02,24,0.1246,TRACKING,64.8,66.8,104.42384,120.24316,2.4254
30.000,0.3737,-0.3053,-34.02,24,0.1229,TRACKING,71.7,66.8,104.50548,120.32480,2.4271
30.016,0.3751,-0.3063,-34.02,24,0.1213,TRACKING,66.9,66.8,104.58712,120.40644,2.4287
30.032,0.3765,-0.3072,-34.02,24,0.1196,TRACKING,65.4,66.6,104.66876,120.48808,2.4304
30.048,0.3779,-0.3082,-34.02,24,0.1179,TRACKING,65.7,66.5,104.75040,120.56972,2.4321
30.064,0.3792,-0.3091,-34.02,24,0.1163,TRACKING,66.5,66.5,104.83204,120.65136,2.4338
30.080,0.3806,-0.3100,-34.02,24,0.1146,TRACKING,72.5,66.7,104.91368,120.73300,2.4354
30.096,0.3820,-0.3109,-34.15,24,0.1130,TRACKING,69.3,66.4,104.99532,120.80836,2.4370
30.112,0.3833,-0.3119,-34.15,24,0.1113,TRACKING,70.1,66.9,105.07696,120.89000,2.4387
30.128,0.3847,-0.3128,-34.15,24,0.1096,TRACKING,68.5,66.8,105.15860,120.97164,2.4404
30.144,0.3861,-0.3137,-34.15,24,0.1079,TRACKING,69.0,66.5,105.24024,121.05328,2.4421
30.160,0.3875,-0.3147,-34.15,24,0.1063,TRACKING,65.3,66.1,105.32188,121.13492,2.4437
30.176,0.3889,-0.3156,-34.15,24,0.1046,TRACKING,69.2,66.5,105.40352,121.21656,2.4454
30.192,0.3903,-0.3166,-34.15,24,0.1029,TRACKING,71.1,66.7,105.48516,121.29820,2.4471
30.208,0.3917,-0.3175,-34.15,24,0.1013,TRACKING,66.5,66.5,105.56680,121.37984,2.4488
30.224,0.3930,-0.3184,-34.28,24,0.0996,TRACKING,65.9,66.4,105.64844,121.45520,2.4504
30.240,0.3944,-0.3194,-34.28,24,0.0980,TRACKING,68.7,66.5,105.73008,121.53684,2.4520
30.256,0.3958,-0.3203,-34.28,24,0.0963,TRACKING,73.1,67.3,105.81172,121.61848,2.4537
30.272,0.3971,-0.3212,-34.28,24,0.0946,TRACKING,68.0,66.9,105.89336,121.70012,2.4554
30.288,0.3985,-0.3222,-34.28,24,0.0929,TRACKING,68.4,66.8,105.97500,121.78176,2.4571
30.304,0.3999,-0.3231,-34.28,24,0.0913,TRACKING,71.1,66.7,106.05664,121.86340,2.4587
30.320,0.4013,-0.3241,-34.28,24,0.0896,TRACKING,70.3,67.2,106.13828,121.94504,2.4604
30.336,0.4027,-0.3250,-34.28,24,0.0879,TRACKING,65.4,66.8,106.21992,122.02668,2.4621
30.352,0.4040,-0.3259,-34.28,24,0.0863,TRACKING,69.9,67.2,106.30156,122.10832,2.4638
30.368,0.4054,-0.3269,-34.28,24,0.0846,TRACKING,63.2,66.7,106.38320,122.18996,2.4654
30.384,0.4068,-0.3278,-34.28,24,0.0829,TRACKING,67.3,66.8,106.46484,122.27160,2.4671
30.400,0.4081,-0.3287,-34.41,24,0.0813,TRACKING,66.3,66.7,106.54648,122.34696,2.4687
30.416,0.4095,-0.3297,-34.41,24,0.1012,TRACKING,69.8,66.8,106.62812,122.42860,2.4704
30.432,0.4107,-0.3305,-34.15,24,0.0998,TRACKING,67.0,66.8,106.69092,122.50396,2.4718
30.448,0.4119,-0.3313,-33.76,24,0.0983,TRACKING,67.8,66.9,106.75372,122.58560,2.4733
30.464,0.4131,-0.3321,-33.50,24,0.0969,TRACKING,66.4,66.7,106.81652,122.66096,2.4747
30.480,0.4143,-0.3329,-33.37,24,0.0954,TRACKING,70.0,66.9,106.88560,122.73632,2.4762
30.496,0.4155,-0.3337,-33.12,24,0.0940,TRACKING,68.9,67.2,106.94840,122.81168,2.4776
30.512,0.4167,-0.3345,-32.86,24,0.0926,TRACKING,69.1,67.1,107.01120,122.88704,2.4790
30.528,0.4180,-0.3353,-32.73,23,0.0912,TRACKING,70.4,67.2,107.08028,122.96240,2.4805
30.544,0.4191,-0.3360,-32.47,23,0.0898,TRACKING,70.4,67.6,107.14308,123.03776,2.4819
30.560,0.4205,-0.3369,-32.21,23,0.0882,TRACKING,70.8,68.0,107.21216,123.11940,2.4835
30.576,0.4217,-0.3376,-31.95,23,0.0868,TRACKING,71.8,68.5,107.27496,123.19476,2.4849
30.592,0.4229,-0.3384,-31.82,23,0.0853,TRACKING,75.0,68.5,107.34404,123.27012,2.4864
30.608,0.4242,-0.3392,-31.69,23,0.0839,TRACKING,71.2,68.8,107.41312,123.34548,2.4878
30.624,0.4254,-0.3399,-31.30,23,0.0824,TRACKING,70.1,69.0,107.47592,123.42712,2.4893
30.640,0.4267,-0.3407,-31.17,23,0.0809,TRACKING,68.1,68.9,107.54500,123.50248,2.4908
30.656,0.4280,-0.3415,-31.04,23,0.1133,TRACKING,70.0,69.0,107.61408,123.57784,2.4923
30.672,0.4294,-0.3423,-31.04,23,0.1116,TRACKING,67.5,68.2,107.69572,123.65948,2.4940
30.688,0.4308,-0.3432,-31.04,23,0.1100,TRACKING,68.2,68.2,107.77736,123.74112,2.4956
30.704,0.4323,-0.3441,-31.04,23,0.1083,TRACKING,72.1,68.7,107.85900,123.82276,2.4973
30.720,0.4337,-0.3449,-31.04,23,0.1066,TRACKING,69.9,68.8,107.94064,123.90440,2.4990
30.736,0.4351,-0.3458,-31.04,23,0.1050,TRACKING,71.6,69.2,108.02228,123.98604,2.5006
30.752,0.4366,-0.3467,-31.04,22,0.1033,TRACKING,66.5,68.4,108.10392,124.06768,2.5023
30.768,0.4380,-0.3475,-31.04,22,0.1016,TRACKING,70.9,68.2,108.18556,124.14932,2.5040
30.784,0.4394,-0.3484,-31.04,22,0.0999,TRACKING,71.8,68.7,108.26720,124.23096,2.5057
30.800,0.4409,-0.3492,-31.04,22,0.0983,TRACKING,69.9,68.9,108.34884,124.31260,2.5073
30.816,0.4423,-0.3501,-31.04,22,0.0966,TRACKING,71.5,69.1,108.43048,124.39424,2.5090
30.832,0.4437,-0.3510,-31.04,22,0.0949,TRACKING,68.5,69.0,108.51212,124.47588,2.5107
30.848,0.4452,-0.3518,-31.04,22,0.0932,TRACKING,75.4,69.9,108.59376,124.55752,2.5124
30.864,0.4466,-0.3527,-31.04,22,0.0916,TRACKING,69.9,69.9,108.67540,124.63916,2.5140
30.880,0.4480,-0.3536,-31.04,22,0.0899,TRACKING,71.8,70.1,108.75704,124.72080,2.5157
30.896,0.4496,-0.3545,-31.04,22,0.0881,TRACKING,64.9,69.4,108.84496,124.80872,2.5175
30.912,0.4510,-0.3553,-31.04,22,0.0864,TRACKING,72.0,69.1,108.92660,124.89036,2.5192
30.928,0.4525,-0.3562,-31.04,22,0.0847,TRACKING,70.7,68.7,109.00824,124.97200,2.5209
30.944,0.4539,-0.3571,-31.04,22,0.0831,TRACKING,72.7,68.7,109.08988,125.05364,2.5225
30.960,0.4553,-0.3579,-31.04,22,0.0814,TRACKING,72.7,69.2,109.17152,125.13528,2.5242
30.976,0.4568,-0.3588,-31.04,22,0.1976,TRACKING,66.9,68.9,109.25316,125.21692,2.5259
30.992,0.4576,-0.3593,-30.53,22,0.1966,TRACKING,70.3,68.9,109.29084,125.27972,2.5269
31.008,0.4586,-0.3599,-29.88,22,0.1956,TRACKING,69.3,69.0,109.32852,125.34880,2.5280
31.024,0.4595,-0.3604,-29.23,22,0.1945,TRACKING,75.2,69.8,109.36620,125.41788,2.5291
31.040,0.4605,-0.3610,-28.72,22,0.1934,TRACKING,69.2,69.3,109.41016,125.48696,2.5303
31.056,0.4615,-0.3615,-28.07,22,0.1924,TRACKING,69.9,69.3,109.44784,125.55604,2.5314
31.072,0.4625,-0.3620,-27.55,22,0.1913,TRACKING,70.9,69.5,109.49180,125.62512,2.5325
31.088,0.4636,-0.3626,-27.03,22,0.1902,TRACKING,69.2,69.5,109.53576,125.69420,2.5337
31.104,0.4647,-0.3631,-26.64,22,0.1890,TRACKING,66.4,69.1,109.58600,125.76328,2.5349
31.120,0.4657,-0.3636,-26.13,21,0.1879,TRACKING,68.4,69.0,109.62996,125.83236,2.5360
31.136,0.4667,-0.3641,-25.61,21,0.1867,TRACKING,67.6,68.8,109.67392,125.90144,2.5372
31.152,0.4678,-0.3647,-25.22,21,0.1856,TRACKING,70.1,68.5,109.72416,125.97052,2.5384
31.168,0.4689,-0.3652,-24.83,21,0.1844,TRACKING,75.3,68.2,109.77440,126.03960,2.5397
31.184,0.4701,-0.3657,-24.32,21,0.1831,TRACKING,72.5,68.5,109.82464,126.11496,2.5409
31.200,0.4712,-0.3662,-23.93,21,0.1819,TRACKING,68.4,68.4,109.87488,126.18404,2.5422
31.216,0.4724,-0.3667,-23.54,21,0.1807,TRACKING,69.3,68.5,109.92512,126.25312,2.5434
31.232,0.4735,-0.3672,-23.02,21,0.1795,TRACKING,65.8,68.1,109.97536,126.32848,2.5447
31.248,0.4747,-0.3677,-22.63,21,0.1783,TRACKING,71.1,67.8,110.02560,126.39756,2.5459
31.264,0.4759,-0.3682,-22.24,21,0.1770,TRACKING,70.7,67.8,110.08212,126.47292,2.5472
31.280,0.4770,-0.3687,-21.86,21,0.1758,TRACKING,70.4,67.4,110.13236,126.54200,2.5485
31.296,0.4783,-0.3692,-21.47,21,0.1744,TRACKING,68.2,67.4,110.18888,126.61736,2.5498
31.312,0.4796,-0.3697,-21.08,21,0.1731,TRACKING,72.3,68.1,110.24540,126.69272,2.5512
31.328,0.4808,-0.3701,-20.82,21,0.1718,TRACKING,70.5,68.4,110.30192,126.76180,2.5525
31.344,0.4820,-0.3706,-20.43,21,0.1705,TRACKING,69.6,68.1,110.35844,126.83716,2.5538
31.360,0.4833,-0.3711,-20.05,21,0.1692,TRACKING,71.7,68.6,110.41496,126.91252,2.5552
31.376,0.4846,-0.3715,-19.66,21,0.1679,TRACKING,71.7,68.8,110.47148,126.98788,2.5565
31.392,0.4858,-0.3720,-19.53,21,0.1665,TRACKING,67.7,68.6,110.53428,127.05696,2.5579
31.408,0.4871,-0.3724,-19.14,21,0.1652,TRACKING,67.9,68.1,110.59080,127.13232,2.5592
31.424,0.4885,-0.3729,-18.88,21,0.1638,TRACKING,69.9,68.3,110.65360,127.20768,2.5606
31.440,0.4897,-0.3733,-18.49,21,0.1625,TRACKING,69.6,68.0,110.71012,127.28304,2.5620
31.456,0.4911,-0.3738,-18.23,21,0.1611,TRACKING,68.8,67.6,110.77292,127.35840,2.5634
